invoice_id,subscription_id,user_id,amount_usd,status,invoice_date,plan
inv_3a64099566a64d,sub_1ac84d31a0f34f,usr_01100,29,paid,2024-07-29,pro
inv_8e26f2ada7ca44,sub_1ac84d31a0f34f,usr_01100,29,paid,2024-08-28,pro
inv_f59df64a186448,sub_7303c0bb980d40,usr_01117,29,paid,2024-05-02,pro
inv_c7a8b2c944854e,sub_e2825aafb29843,usr_01126,29,paid,2024-05-03,pro
inv_c5fe8aac33f344,sub_0325beb4adbb4e,usr_01139,29,paid,2024-05-04,pro
inv_35fcb6b97acc41,sub_4134d0ec67ee4b,usr_01144,29,paid,2024-05-05,pro
inv_e7fad70eee4242,sub_4134d0ec67ee4b,usr_01144,29,paid,2024-06-04,pro
inv_bc2eacf5bee044,sub_4134d0ec67ee4b,usr_01144,29,paid,2024-07-04,pro
inv_5df07510fbbb4a,sub_4134d0ec67ee4b,usr_01144,29,paid,2024-08-03,pro
inv_f3239bc6273d47,sub_4134d0ec67ee4b,usr_01144,29,paid,2024-09-02,pro
inv_7ef71fac9fc743,sub_756f203c385149,usr_01157,29,paid,2024-05-07,pro
inv_4ad9e99ab74a4b,sub_756f203c385149,usr_01157,29,paid,2024-06-06,pro
inv_7340e69f88514b,sub_756f203c385149,usr_01157,29,paid,2024-07-06,pro
inv_f8b815223db24e,sub_756f203c385149,usr_01157,29,paid,2024-08-05,pro
inv_f9153112660943,sub_756f203c385149,usr_01157,29,paid,2024-09-04,pro
inv_7870f4f88b284b,sub_756f203c385149,usr_01157,29,paid,2024-10-04,pro
inv_c30fb0925eb04b,sub_756f203c385149,usr_01157,29,paid,2024-11-03,pro
inv_61d9df719bcf4b,sub_756f203c385149,usr_01157,29,paid,2024-12-03,pro
inv_e92db5b6b46948,sub_756f203c385149,usr_01157,29,paid,2025-01-02,pro
inv_12ca10c9321f48,sub_756f203c385149,usr_01157,29,paid,2025-02-01,pro
inv_6d882446daa844,sub_756f203c385149,usr_01157,29,paid,2025-03-03,pro
inv_d7022049a6f247,sub_756f203c385149,usr_01157,29,paid,2025-04-02,pro
inv_1922e7b93d634c,sub_756f203c385149,usr_01157,29,paid,2025-05-02,pro
inv_e4d39031854341,sub_872ffeb079b54a,usr_01172,29,paid,2024-05-08,pro
inv_150e92b93aba4e,sub_7ecd2d1d84f049,usr_01191,29,paid,2024-05-10,pro
inv_373243b9e8d840,sub_7ecd2d1d84f049,usr_01191,29,paid,2024-06-09,pro
inv_d451913a19ba49,sub_0e4703d932dd43,usr_01192,29,paid,2024-05-10,pro
inv_418a907c17754b,sub_0e4703d932dd43,usr_01192,29,paid,2024-06-09,pro
inv_ff44615397504d,sub_0e4703d932dd43,usr_01192,29,paid,2024-07-09,pro
inv_2a2d49569b4948,sub_0e4703d932dd43,usr_01192,29,paid,2024-08-08,pro
inv_b9ce2066e3e448,sub_0e4703d932dd43,usr_01192,29,paid,2024-09-07,pro
inv_67240f65563c4e,sub_0e4703d932dd43,usr_01192,29,paid,2024-10-07,pro
inv_ac34176dc2a942,sub_0e4703d932dd43,usr_01192,29,paid,2024-11-06,pro
inv_807a53c2ac184f,sub_0e4703d932dd43,usr_01192,29,paid,2024-12-06,pro
inv_5cff1493e6f849,sub_0e4703d932dd43,usr_01192,29,paid,2025-01-05,pro
inv_07c69a1a26ae43,sub_35b32c987e6048,usr_01198,29,paid,2024-05-11,pro
inv_fd7d4dccc4d84c,sub_dacecc926df24c,usr_01201,29,paid,2024-05-12,pro
inv_5008cf5e192f42,sub_867f616c5f1140,usr_01232,79,paid,2024-05-15,business
inv_4e18c6811f394c,sub_9f03d25d25c742,usr_01240,29,paid,2024-05-16,pro
inv_6ba5edc318ac41,sub_cf406ff13bc343,usr_01241,79,paid,2024-05-16,business
inv_4c49b0dbe3bd47,sub_cf406ff13bc343,usr_01241,79,paid,2024-06-15,business
inv_c1d7040effd447,sub_cf406ff13bc343,usr_01241,79,paid,2024-07-15,business
inv_c1e1eeaa9d8142,sub_cf406ff13bc343,usr_01241,79,paid,2024-08-14,business
inv_843414c8bb3541,sub_cf406ff13bc343,usr_01241,79,paid,2024-09-13,business
inv_7bd116441e2640,sub_9ed9f594da694a,usr_01248,29,paid,2024-05-17,pro
inv_6fccc49ea0b541,sub_9ed9f594da694a,usr_01248,29,paid,2024-06-16,pro
inv_b6335787d2864b,sub_9ed9f594da694a,usr_01248,29,paid,2024-07-16,pro
inv_535cd4c49bcd42,sub_9ed9f594da694a,usr_01248,29,paid,2024-08-15,pro
inv_8d13fc9784c04d,sub_9ed9f594da694a,usr_01248,29,paid,2024-09-14,pro
inv_19ef3e4b8fca43,sub_9ed9f594da694a,usr_01248,29,paid,2024-10-14,pro
inv_d7f8c5fd55cc4e,sub_9ed9f594da694a,usr_01248,29,paid,2024-11-13,pro
inv_f48c10762c5f41,sub_9ed9f594da694a,usr_01248,29,paid,2024-12-13,pro
inv_a71f841d7b3543,sub_9ed9f594da694a,usr_01248,29,paid,2025-01-12,pro
inv_27ff3daff63347,sub_9ed9f594da694a,usr_01248,29,paid,2025-02-11,pro
inv_b4ed30b9135144,sub_9ed9f594da694a,usr_01248,29,paid,2025-03-13,pro
inv_9937e696c1e44b,sub_9ed9f594da694a,usr_01248,29,paid,2025-04-12,pro
inv_93e8bfe9757e42,sub_9ed9f594da694a,usr_01248,29,paid,2025-05-12,pro
inv_363b531f3bea47,sub_fc30b5528eff47,usr_01262,29,paid,2024-05-19,pro
inv_4011676e215249,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-05-20,pro
inv_6ceab4db12094f,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-06-19,pro
inv_1831e35c05754d,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-07-19,pro
inv_0b1ce79669f244,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-08-18,pro
inv_cd9bc7db1e454d,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-09-17,pro
inv_690ea9ba12c34e,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-10-17,pro
inv_aecc4598500642,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-11-16,pro
inv_4e32720c5a0940,sub_8c4aaa12d78a46,usr_01276,29,paid,2024-12-16,pro
inv_68edcc9b579c42,sub_8c4aaa12d78a46,usr_01276,29,paid,2025-01-15,pro
inv_e1c2eb72ca6c40,sub_8c4aaa12d78a46,usr_01276,29,paid,2025-02-14,pro
inv_eb3358979e6e40,sub_8c4aaa12d78a46,usr_01276,29,paid,2025-03-16,pro
inv_5c07082bff6e46,sub_8c4aaa12d78a46,usr_01276,29,paid,2025-04-15,pro
inv_e0fdd60721414d,sub_67b3c0710bcd44,usr_01350,29,paid,2024-05-31,pro
inv_b55ed818052b49,sub_67b3c0710bcd44,usr_01350,29,paid,2024-06-30,pro
inv_e9e04881b56e4f,sub_67b3c0710bcd44,usr_01350,29,paid,2024-07-30,pro
inv_db725273d6b64b,sub_60cce3d91bc943,usr_01359,79,paid,2024-06-02,business
inv_1a5a59e10d0d45,sub_60cce3d91bc943,usr_01359,79,paid,2024-07-02,business
inv_3e9770a0d16f4f,sub_60cce3d91bc943,usr_01359,79,paid,2024-08-01,business
inv_adedfdfc612b4b,sub_60cce3d91bc943,usr_01359,79,paid,2024-08-31,business
inv_1fce60e0b92e4f,sub_60cce3d91bc943,usr_01359,79,paid,2024-09-30,business
inv_194a585a8e5d4d,sub_60cce3d91bc943,usr_01359,79,failed,2024-10-30,business
inv_ccf9ee553d044e,sub_60cce3d91bc943,usr_01359,79,paid,2024-11-29,business
inv_a3af7bab751148,sub_60cce3d91bc943,usr_01359,79,paid,2024-12-29,business
inv_8c31ac1b7d2046,sub_60cce3d91bc943,usr_01359,79,paid,2025-01-28,business
inv_6af716f405394c,sub_60cce3d91bc943,usr_01359,79,paid,2025-02-27,business
inv_c8ecc8d6e46a4b,sub_60cce3d91bc943,usr_01359,79,paid,2025-03-29,business
inv_493aee2c2e1d4b,sub_60cce3d91bc943,usr_01359,79,paid,2025-04-28,business
inv_33a66dc0058943,sub_60cce3d91bc943,usr_01359,79,paid,2025-05-28,business
inv_ff02b7c2f6324d,sub_6f30c96ebdb142,usr_01360,29,paid,2024-06-02,pro
inv_e6bd04d0db6f40,sub_6f30c96ebdb142,usr_01360,29,paid,2025-06-02,pro
inv_4a004858d5a64f,sub_cad82c0ffcf749,usr_01370,29,paid,2024-06-03,pro
inv_f791bc8fc23947,sub_cad82c0ffcf749,usr_01370,29,paid,2024-07-03,pro
inv_c51e103424884f,sub_cad82c0ffcf749,usr_01370,29,paid,2024-08-02,pro
inv_35bd3667e29a49,sub_cad82c0ffcf749,usr_01370,29,paid,2024-09-01,pro
inv_13926e315a424c,sub_cad82c0ffcf749,usr_01370,29,paid,2024-10-01,pro
inv_26b5f11d62af47,sub_cad82c0ffcf749,usr_01370,29,paid,2024-10-31,pro
inv_d3eadae5414047,sub_cad82c0ffcf749,usr_01370,29,paid,2024-11-30,pro
inv_c1fa1371741d4f,sub_cad82c0ffcf749,usr_01370,29,paid,2024-12-30,pro
inv_c2b3256f8fc343,sub_740b39813c4043,usr_01371,29,paid,2024-06-03,pro
inv_31f4d3eea0174b,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-06-04,pro
inv_8dd767a35d4341,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-07-04,pro
inv_a863eed3749545,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-08-03,pro
inv_da4296f0b36244,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-09-02,pro
inv_03958881fb414d,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-10-02,pro
inv_d74bad20c8804f,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-11-01,pro
inv_d857b32db5364c,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-12-01,pro
inv_4ce8eb3a497647,sub_3f7f64cc563a4c,usr_01377,29,paid,2024-12-31,pro
inv_3368b59613d542,sub_3f7f64cc563a4c,usr_01377,29,paid,2025-01-30,pro
inv_7580f344f0ad4b,sub_3f7f64cc563a4c,usr_01377,29,paid,2025-03-01,pro
inv_d64990fd544141,sub_3f7f64cc563a4c,usr_01377,29,paid,2025-03-31,pro
inv_b79c8405ae414a,sub_ed1f36afc31d48,usr_01393,29,paid,2024-06-05,pro
inv_081045226cd34d,sub_43cf284036a346,usr_01404,29,paid,2024-06-07,pro
inv_d07d255909204f,sub_43cf284036a346,usr_01404,29,paid,2024-07-07,pro
inv_5389d81b72f641,sub_43cf284036a346,usr_01404,29,paid,2024-08-06,pro
inv_32633139c80447,sub_43cf284036a346,usr_01404,29,paid,2024-09-05,pro
inv_527e03e299c942,sub_43cf284036a346,usr_01404,29,paid,2024-10-05,pro
inv_b13355b52a4445,sub_43cf284036a346,usr_01404,29,paid,2024-11-04,pro
inv_f681a0b4f0ea49,sub_43cf284036a346,usr_01404,29,paid,2024-12-04,pro
inv_e22abf663a0c45,sub_43cf284036a346,usr_01404,29,paid,2025-01-03,pro
inv_ecc0cb729d6a4e,sub_43cf284036a346,usr_01404,29,paid,2025-02-02,pro
inv_351c7548bf6e42,sub_43cf284036a346,usr_01404,29,paid,2025-03-04,pro
inv_7244cc85c5de41,sub_43cf284036a346,usr_01404,29,paid,2025-04-03,pro
inv_e6fc2d5e052441,sub_43cf284036a346,usr_01404,29,paid,2025-05-03,pro
inv_ec39c692ec354b,sub_1327c5ff62304f,usr_01406,29,paid,2024-06-07,pro
inv_d27d50b6766d41,sub_4b053cfd6a0c40,usr_01427,79,paid,2024-06-10,business
inv_00bf3fd0bc074e,sub_4b053cfd6a0c40,usr_01427,79,paid,2024-07-10,business
inv_ad8bcadfe73e48,sub_4b053cfd6a0c40,usr_01427,79,failed,2024-08-09,business
inv_a09b53577f9b44,sub_4b053cfd6a0c40,usr_01427,79,paid,2024-09-08,business
inv_766e5a8fde4940,sub_4b053cfd6a0c40,usr_01427,79,paid,2024-10-08,business
inv_f90b20e00e2843,sub_4b053cfd6a0c40,usr_01427,79,paid,2024-11-07,business
inv_e2924c95a80940,sub_4b053cfd6a0c40,usr_01427,79,failed,2024-12-07,business
inv_e5669ea49fdc46,sub_4b053cfd6a0c40,usr_01427,79,paid,2025-01-06,business
inv_376792c3b1124f,sub_4b053cfd6a0c40,usr_01427,79,paid,2025-02-05,business
inv_612bf57636e747,sub_4b053cfd6a0c40,usr_01427,79,paid,2025-03-07,business
inv_37d85f47d5924e,sub_4b053cfd6a0c40,usr_01427,79,paid,2025-04-06,business
inv_77f025e416aa49,sub_4a1d7a6791f340,usr_01431,29,paid,2024-06-11,pro
inv_017be56255ec4d,sub_4a1d7a6791f340,usr_01431,29,failed,2024-07-11,pro
inv_75ed0dd6a93042,sub_4a1d7a6791f340,usr_01431,29,paid,2024-08-10,pro
inv_f932a30069ee4b,sub_a99f02638ff44c,usr_01443,29,paid,2024-06-13,pro
inv_b7262acdada944,sub_596cdf87b4244b,usr_01512,29,paid,2024-06-21,pro
inv_87c18d14a0b04d,sub_cb8e947c2bfe46,usr_01513,29,paid,2024-06-21,pro
inv_227ec809e26d42,sub_cb8e947c2bfe46,usr_01513,29,paid,2024-07-21,pro
inv_0a132e260cde41,sub_cb8e947c2bfe46,usr_01513,29,paid,2024-08-20,pro
inv_b0b488ba94d14a,sub_ec889157836c4d,usr_01518,29,paid,2024-06-21,pro
inv_4296eb73012a4f,sub_974b308adefb40,usr_01528,29,paid,2024-06-22,pro
inv_a1fdef80a87c47,sub_974b308adefb40,usr_01528,29,failed,2024-07-22,pro
inv_921c9524922745,sub_974b308adefb40,usr_01528,29,paid,2024-08-21,pro
inv_b2f98f89668d4d,sub_974b308adefb40,usr_01528,29,paid,2024-09-20,pro
inv_f853f7aef3d148,sub_974b308adefb40,usr_01528,29,paid,2024-10-20,pro
inv_04a5441ea7dc4c,sub_974b308adefb40,usr_01528,29,paid,2024-11-19,pro
inv_8cda54fdb93544,sub_35de0b9cc28948,usr_01530,29,paid,2024-06-22,pro
inv_350eaf941c094b,sub_35de0b9cc28948,usr_01530,29,paid,2024-07-22,pro
inv_73234461c68c4c,sub_35de0b9cc28948,usr_01530,29,paid,2024-08-21,pro
inv_cebd38c1404e43,sub_35de0b9cc28948,usr_01530,29,paid,2024-09-20,pro
inv_da51bbff8d2b45,sub_4d50ee91a58e4b,usr_01540,29,paid,2024-06-23,pro
inv_c63fc4b7a0c747,sub_cb0a7225d77344,usr_01559,29,paid,2024-06-25,pro
inv_f29b8683dc2143,sub_cb0a7225d77344,usr_01559,29,paid,2024-07-25,pro
inv_8ebec1dd60684d,sub_cb0a7225d77344,usr_01559,29,paid,2024-08-24,pro
inv_8fbbff38df1241,sub_cb0a7225d77344,usr_01559,29,paid,2024-09-23,pro
inv_d9867ced161743,sub_5c34df0baec74e,usr_01582,79,paid,2024-06-28,business
inv_801f744aa4cf45,sub_5c34df0baec74e,usr_01582,79,paid,2024-07-28,business
inv_46fff7917cd749,sub_549977cbce454a,usr_01590,29,paid,2024-06-29,pro
inv_3847d072309747,sub_549977cbce454a,usr_01590,29,paid,2024-07-29,pro
inv_9ed36777e4d744,sub_549977cbce454a,usr_01590,29,paid,2024-08-28,pro
inv_8dfc235cce2941,sub_549977cbce454a,usr_01590,29,paid,2024-09-27,pro
inv_edb979d4583940,sub_549977cbce454a,usr_01590,29,paid,2024-10-27,pro
inv_8c4911487fed4b,sub_549977cbce454a,usr_01590,29,paid,2024-11-26,pro
inv_f4668d45261146,sub_549977cbce454a,usr_01590,29,paid,2024-12-26,pro
inv_62f0a6e1c99c4a,sub_549977cbce454a,usr_01590,29,paid,2025-01-25,pro
inv_03a64ad17da64b,sub_549977cbce454a,usr_01590,29,paid,2025-02-24,pro
inv_367a8153c6aa45,sub_e3e2297ad6c24e,usr_01611,29,failed,2024-07-02,pro
inv_af6af3daf2b549,sub_92a64e3141b942,usr_01625,29,failed,2024-07-03,pro
inv_7db740283f2546,sub_92a64e3141b942,usr_01625,29,paid,2024-08-02,pro
inv_af3ea24400d94d,sub_92a64e3141b942,usr_01625,29,paid,2024-09-01,pro
inv_16f0ae7b23d24f,sub_dc7f091c22ce4f,usr_01635,29,paid,2024-07-04,pro
inv_f82de06f924042,sub_dc7f091c22ce4f,usr_01635,29,paid,2024-08-03,pro
inv_08dc5b4afc9445,sub_dc7f091c22ce4f,usr_01635,29,paid,2024-09-02,pro
inv_d04ead72ec9d49,sub_dc7f091c22ce4f,usr_01635,29,paid,2024-10-02,pro
inv_f15aaa9916f541,sub_dc7f091c22ce4f,usr_01635,29,paid,2024-11-01,pro
inv_ede35624e2ad4e,sub_dc7f091c22ce4f,usr_01635,29,paid,2024-12-01,pro
inv_9ce124afc2854d,sub_dc7f091c22ce4f,usr_01635,29,paid,2024-12-31,pro
inv_d4c8d47e1b2949,sub_dc7f091c22ce4f,usr_01635,29,paid,2025-01-30,pro
inv_19612263736c4f,sub_dc7f091c22ce4f,usr_01635,29,paid,2025-03-01,pro
inv_d0a11410fa7842,sub_dc7f091c22ce4f,usr_01635,29,paid,2025-03-31,pro
inv_11f350266b1246,sub_16be90507efc45,usr_01637,79,paid,2024-07-04,business
inv_b6509dd4792846,sub_16be90507efc45,usr_01637,79,paid,2024-08-03,business
inv_7dfe4c70b13045,sub_16be90507efc45,usr_01637,79,paid,2024-09-02,business
inv_9283f218aed448,sub_16be90507efc45,usr_01637,79,paid,2024-10-02,business
inv_4e27f009c1d34c,sub_16be90507efc45,usr_01637,79,paid,2024-11-01,business
inv_fed8549f05914e,sub_16be90507efc45,usr_01637,79,paid,2024-12-01,business
inv_f692494d963e45,sub_16be90507efc45,usr_01637,79,paid,2024-12-31,business
inv_ccf8e6ef80c043,sub_16be90507efc45,usr_01637,79,paid,2025-01-30,business
inv_890f662e61e649,sub_16be90507efc45,usr_01637,79,paid,2025-03-01,business
inv_31d71517e04849,sub_16be90507efc45,usr_01637,79,paid,2025-03-31,business
inv_3bdcb5566e9647,sub_58f3c9b361e647,usr_01649,29,paid,2024-07-05,pro
inv_83ad72dcbb084a,sub_25e4eca45fdb47,usr_01650,29,paid,2024-07-05,pro
inv_064c13964da248,sub_25e4eca45fdb47,usr_01650,29,paid,2024-08-04,pro
inv_cbd58ff8b3d641,sub_25e4eca45fdb47,usr_01650,29,failed,2024-09-03,pro
inv_2e8eb40c70ab45,sub_25e4eca45fdb47,usr_01650,29,paid,2024-10-03,pro
inv_457020ba0f6c49,sub_25e4eca45fdb47,usr_01650,29,paid,2024-11-02,pro
inv_30fcfd2ce2534f,sub_25e4eca45fdb47,usr_01650,29,paid,2024-12-02,pro
inv_b1533ea8213a42,sub_25e4eca45fdb47,usr_01650,29,paid,2025-01-01,pro
inv_1935c89a4f2a4f,sub_25e4eca45fdb47,usr_01650,29,paid,2025-01-31,pro
inv_c2215ceb69564c,sub_25e4eca45fdb47,usr_01650,29,paid,2025-03-02,pro
inv_189d012fad924e,sub_344df31597fa44,usr_01665,29,paid,2024-07-06,pro
inv_10a19fe1452341,sub_5b7a3bd4a3794b,usr_01668,29,paid,2024-07-07,pro
inv_12e02eff28044d,sub_5b7a3bd4a3794b,usr_01668,29,paid,2024-08-06,pro
inv_3b766964214041,sub_680f2d171b8045,usr_01683,29,paid,2024-07-08,pro
inv_122b17aafcce49,sub_7d40ec8487294f,usr_01685,29,paid,2024-07-08,pro
inv_5f6f6a27b27643,sub_7d40ec8487294f,usr_01685,29,paid,2024-08-07,pro
inv_969d0c63a9104d,sub_7d40ec8487294f,usr_01685,29,paid,2024-09-06,pro
inv_49d402dca3ed4d,sub_7d40ec8487294f,usr_01685,29,paid,2024-10-06,pro
inv_47d59245330a4e,sub_7d40ec8487294f,usr_01685,29,paid,2024-11-05,pro
inv_aa1f46b138bf4a,sub_7d40ec8487294f,usr_01685,29,paid,2024-12-05,pro
inv_ceb71cc80e3542,sub_7d40ec8487294f,usr_01685,29,paid,2025-01-04,pro
inv_0300ba2f8e7f49,sub_7d40ec8487294f,usr_01685,29,failed,2025-02-03,pro
inv_554b09baf54747,sub_10d30e27e6a04f,usr_01693,29,paid,2024-07-09,pro
inv_407de1e7dbf841,sub_650df9d900ce45,usr_01696,29,paid,2024-07-10,pro
inv_60f16e4c0a5b47,sub_650df9d900ce45,usr_01696,29,paid,2024-08-09,pro
inv_1c3963ca5e2749,sub_386f6d0b420a47,usr_01713,29,paid,2024-07-11,pro
inv_cd538cc5695d41,sub_cbd36b85c82943,usr_01721,29,paid,2024-07-12,pro
inv_66be1292e99943,sub_cbd36b85c82943,usr_01721,29,paid,2024-08-11,pro
inv_04a7ed6ff87546,sub_cbd36b85c82943,usr_01721,29,paid,2024-09-10,pro
inv_c3eb914b275d41,sub_cbd36b85c82943,usr_01721,29,paid,2024-10-10,pro
inv_6c0e786384774a,sub_cbd36b85c82943,usr_01721,29,paid,2024-11-09,pro
inv_b376a1a39c264e,sub_cbd36b85c82943,usr_01721,29,paid,2024-12-09,pro
inv_8adebe36c51843,sub_cbd36b85c82943,usr_01721,29,paid,2025-01-08,pro
inv_51aa19a5462f47,sub_cbd36b85c82943,usr_01721,29,paid,2025-02-07,pro
inv_e2955631a72f44,sub_7d2039c08a434b,usr_01729,79,paid,2024-07-12,business
inv_13670e05d8bf41,sub_fbf0f14d7e724a,usr_01757,29,paid,2024-07-16,pro
inv_dccf805fd5ff46,sub_995b1aa61b6e45,usr_01773,29,paid,2024-07-19,pro
inv_f1b2644dd70b4f,sub_31274168c6b84d,usr_01785,29,paid,2024-07-21,pro
inv_b3176d98b3174b,sub_31274168c6b84d,usr_01785,29,paid,2024-08-20,pro
inv_61666ada49e042,sub_31274168c6b84d,usr_01785,29,paid,2024-09-19,pro
inv_c5625e3ec21a40,sub_31274168c6b84d,usr_01785,29,paid,2024-10-19,pro
inv_90f7b04c760842,sub_31274168c6b84d,usr_01785,29,paid,2024-11-18,pro
inv_8dfbfde9889a42,sub_2ca7638f030a4d,usr_01789,29,failed,2024-07-21,pro
inv_f52fbec320214c,sub_2ca7638f030a4d,usr_01789,29,paid,2024-08-20,pro
inv_4367f6c3677e45,sub_2ca7638f030a4d,usr_01789,29,paid,2024-09-19,pro
inv_89fbf390f8df42,sub_2ca7638f030a4d,usr_01789,29,failed,2024-10-19,pro
inv_993afd5f43f141,sub_2ca7638f030a4d,usr_01789,29,paid,2024-11-18,pro
inv_7b9ca9d685864a,sub_2ca7638f030a4d,usr_01789,29,paid,2024-12-18,pro
inv_fcd754e21e4b48,sub_2ca7638f030a4d,usr_01789,29,paid,2025-01-17,pro
inv_635b323fb9f146,sub_2ca7638f030a4d,usr_01789,29,paid,2025-02-16,pro
inv_a2e6b676865f47,sub_6251e91357644e,usr_01807,29,paid,2024-07-24,pro
inv_f6fcd0742e554b,sub_6251e91357644e,usr_01807,29,paid,2024-08-23,pro
inv_e981f4477a5d49,sub_6251e91357644e,usr_01807,29,paid,2024-09-22,pro
inv_e9adf98c8ed94c,sub_6251e91357644e,usr_01807,29,paid,2024-10-22,pro
inv_b1d53b1147594b,sub_6251e91357644e,usr_01807,29,paid,2024-11-21,pro
inv_b7dfbc402a2641,sub_73096f14689848,usr_01811,29,paid,2024-07-24,pro
inv_ae0c0e3cce9242,sub_73096f14689848,usr_01811,29,paid,2024-08-23,pro
inv_8dd5afb90f1a4a,sub_73096f14689848,usr_01811,29,paid,2024-09-22,pro
inv_ba4fb3fc45c44b,sub_00ee1d498a9648,usr_01814,29,paid,2024-07-24,pro
inv_b4761b09d30d4f,sub_00ee1d498a9648,usr_01814,29,paid,2024-08-23,pro
inv_09ccfebc627b42,sub_00ee1d498a9648,usr_01814,29,paid,2024-09-22,pro
inv_c6f9d8730e0346,sub_00ee1d498a9648,usr_01814,29,paid,2024-10-22,pro
inv_20403d75906644,sub_00ee1d498a9648,usr_01814,29,paid,2024-11-21,pro
inv_1a7345479eb948,sub_69ba585928ab47,usr_01831,79,paid,2024-07-25,business
inv_fa7a257fa61149,sub_950ee37088a746,usr_01853,79,paid,2024-07-27,business
inv_2af3bded0ed04d,sub_950ee37088a746,usr_01853,79,paid,2024-08-26,business
inv_782006412d5042,sub_950ee37088a746,usr_01853,79,paid,2024-09-25,business
inv_1c62894c9ddc45,sub_950ee37088a746,usr_01853,79,failed,2024-10-25,business
inv_4ccfc6b1d8694f,sub_13ba90ed40374e,usr_01854,29,paid,2024-07-27,pro
inv_0a6f9706801149,sub_0c18f841089142,usr_01860,29,paid,2024-07-28,pro
inv_612f633d89da4e,sub_0c18f841089142,usr_01860,29,paid,2024-08-27,pro
inv_0e39afd9ae884c,sub_0c18f841089142,usr_01860,29,paid,2024-09-26,pro
inv_a3f15dd45a084f,sub_0c18f841089142,usr_01860,29,paid,2024-10-26,pro
inv_34a28ed5a9f443,sub_0c18f841089142,usr_01860,29,paid,2024-11-25,pro
inv_640ac23f7adf4f,sub_0c18f841089142,usr_01860,29,paid,2024-12-25,pro
inv_5d5bfee142e04d,sub_0c18f841089142,usr_01860,29,failed,2025-01-24,pro
inv_67534ac7082c48,sub_0c18f841089142,usr_01860,29,paid,2025-02-23,pro
inv_df05e93cc8cc4a,sub_8625873fb5f34c,usr_01879,29,paid,2024-07-30,pro
inv_24b04606fc5846,sub_fc6c3ec701b840,usr_01881,29,paid,2024-07-31,pro
inv_0d7ca1523a9e45,sub_5a55744b670540,usr_01951,29,paid,2024-08-07,pro
inv_b4be45efbba54f,sub_2ca7d2e39dea4d,usr_01969,29,paid,2024-08-09,pro
inv_576571fe5ae541,sub_770c9f62985843,usr_01984,29,paid,2024-08-11,pro
inv_f572bb7192524d,sub_770c9f62985843,usr_01984,29,paid,2024-09-10,pro
inv_9208ff16b4b445,sub_770c9f62985843,usr_01984,29,paid,2024-10-10,pro
inv_99470599a2f44d,sub_770c9f62985843,usr_01984,29,paid,2024-11-09,pro
inv_1925216f915e49,sub_770c9f62985843,usr_01984,29,paid,2024-12-09,pro
inv_4c4ae8cfb2c845,sub_96f0976737b744,usr_02031,29,paid,2024-08-16,pro
inv_ecd8fcc6e2fc45,sub_96f0976737b744,usr_02031,29,failed,2024-09-15,pro
inv_48edc6ff5d0540,sub_96f0976737b744,usr_02031,29,paid,2024-10-15,pro
inv_6be7121d244241,sub_96f0976737b744,usr_02031,29,paid,2024-11-14,pro
inv_2a29dc6942aa44,sub_96f0976737b744,usr_02031,29,paid,2024-12-14,pro
inv_0054c8ffdf3f45,sub_96f0976737b744,usr_02031,29,paid,2025-01-13,pro
inv_ba71ea02749643,sub_96f0976737b744,usr_02031,29,paid,2025-02-12,pro
inv_80e4cdec833448,sub_96f0976737b744,usr_02031,29,paid,2025-03-14,pro
inv_0d8c7db231ff4a,sub_96f0976737b744,usr_02031,29,paid,2025-04-13,pro
inv_bd896bbfb9204e,sub_ae2d9d496d8947,usr_02057,29,paid,2024-08-19,pro
inv_2b9a23088e0347,sub_ae2d9d496d8947,usr_02057,29,paid,2024-09-18,pro
inv_91332669cb2d4c,sub_ae2d9d496d8947,usr_02057,29,paid,2024-10-18,pro
inv_9dc58fb733074f,sub_ae2d9d496d8947,usr_02057,29,paid,2024-11-17,pro
inv_ecba65e4463d42,sub_ae2d9d496d8947,usr_02057,29,paid,2024-12-17,pro
inv_f334f73dac2542,sub_ae2d9d496d8947,usr_02057,29,paid,2025-01-16,pro
inv_ed3c420f61a94d,sub_ae2d9d496d8947,usr_02057,29,paid,2025-02-15,pro
inv_f557c11ac85240,sub_ae2d9d496d8947,usr_02057,29,paid,2025-03-17,pro
inv_f992b3ffd60c48,sub_ef7f30bb0bf047,usr_02080,29,paid,2024-08-20,pro
inv_b3a3454d7adb49,sub_ef7f30bb0bf047,usr_02080,29,paid,2024-09-19,pro
inv_e0399fb078a64e,sub_ef7f30bb0bf047,usr_02080,29,paid,2024-10-19,pro
