pv_id,session_id,user_id,page,viewed_at,time_on_page_seconds,plan
pv_58c1f167f75e,sess_bddc0f27593e4f,usr_02925,/team,2025-04-30 23:05:23,36,business
pv_ffeef1bf81b9,sess_50489574f05445,usr_04218,/integrations,2025-05-16 07:40:10,313,business
pv_1836ee89df0b,sess_b34e0cb3830c4a,usr_00538,/onboarding,2024-04-06 17:04:10,112,pro
pv_30b6764ebc73,sess_b34e0cb3830c4a,usr_00538,/explore,2024-04-06 17:05:51,528,pro
pv_af59ebe8b0a6,sess_b34e0cb3830c4a,usr_00538,/integrations,2024-04-06 17:07:08,290,pro
pv_c0ae8f5c69c4,sess_b34e0cb3830c4a,usr_00538,/integrations,2024-04-06 17:10:07,313,pro
pv_af1c0dd449be,sess_b34e0cb3830c4a,usr_00538,/settings,2024-04-06 17:07:26,165,pro
pv_a1d82238c331,sess_b34e0cb3830c4a,usr_00538,/dashboard,2024-04-06 17:11:45,570,pro
pv_f278ae557339,sess_4f865b12fec141,usr_00366,/explore,2025-05-21 10:51:44,121,business
pv_68c382d9d4fa,sess_4f865b12fec141,usr_00366,/explore,2025-05-21 10:53:33,79,business
pv_beb6bd4ca55c,sess_4f865b12fec141,usr_00366,/team,2025-05-21 10:55:36,257,business
pv_ca9241f172f2,sess_4f865b12fec141,usr_00366,/billing,2025-05-21 10:54:20,468,business
pv_d304ad629916,sess_4f865b12fec141,usr_00366,/templates,2025-05-21 10:57:12,194,business
pv_a5b9dd22dc69,sess_406775e5d00541,usr_03444,/templates,2025-06-17 14:42:28,391,free
pv_f7b7587ff3ad,sess_406775e5d00541,usr_03444,/team,2025-06-17 14:44:12,564,free
pv_ad14cc0a572f,sess_985c8edf3edf48,usr_03777,/team,2025-06-26 04:32:49,13,business
pv_f717bf60fac7,sess_985c8edf3edf48,usr_03777,/billing,2025-06-26 04:34:49,85,business
pv_d11d8c19e47e,sess_985c8edf3edf48,usr_03777,/explore,2025-06-26 04:35:49,21,business
pv_7c37f33997dd,sess_985c8edf3edf48,usr_03777,/settings,2025-06-26 04:35:40,267,business
pv_02047225c1e0,sess_985c8edf3edf48,usr_03777,/integrations,2025-06-26 04:40:13,303,business
pv_3566122bb88f,sess_985c8edf3edf48,usr_03777,/integrations,2025-06-26 04:42:14,547,business
pv_5c7c80f67b96,sess_985c8edf3edf48,usr_03777,/integrations,2025-06-26 04:44:07,216,business
pv_ff71c8592d54,sess_0a196c5e55d941,usr_02654,/onboarding,2025-01-12 06:34:42,535,pro
pv_07b8b35271d5,sess_0a196c5e55d941,usr_02654,/templates,2025-01-12 06:36:12,506,pro
pv_8563488cc106,sess_0a196c5e55d941,usr_02654,/billing,2025-01-12 06:36:38,458,pro
pv_e89b13238ad7,sess_0a196c5e55d941,usr_02654,/billing,2025-01-12 06:36:48,79,pro
pv_d8ec2f1bc1a1,sess_0a196c5e55d941,usr_02654,/dashboard,2025-01-12 06:40:54,90,pro
pv_435b34a2a96c,sess_0a196c5e55d941,usr_02654,/editor,2025-01-12 06:43:17,404,pro
pv_2adbb4e99283,sess_45cdb8308a644a,usr_03180,/help,2025-05-26 18:13:18,384,free
pv_10800bfcb8d7,sess_45cdb8308a644a,usr_03180,/onboarding,2025-05-26 18:14:56,204,free
pv_63bc4d701052,sess_45cdb8308a644a,usr_03180,/explore,2025-05-26 18:14:30,252,free
pv_3de1a987f71d,sess_45cdb8308a644a,usr_03180,/help,2025-05-26 18:16:57,456,free
pv_1d8c5e70557e,sess_45cdb8308a644a,usr_03180,/onboarding,2025-05-26 18:20:42,260,free
pv_560f6c88cf39,sess_45cdb8308a644a,usr_03180,/dashboard,2025-05-26 18:15:33,370,free
pv_c6e31eb5e948,sess_45cdb8308a644a,usr_03180,/help,2025-05-26 18:15:30,533,free
pv_e867e0bc1c63,sess_ae4ccafafee24b,usr_03295,/billing,2025-04-06 05:51:09,339,pro
pv_f813ac293dd1,sess_ae4ccafafee24b,usr_03295,/editor,2025-04-06 05:53:02,246,pro
pv_fa251216a828,sess_de202c759b5c45,usr_02515,/settings,2025-06-25 06:43:30,110,pro
pv_eef2e0fcd493,sess_de202c759b5c45,usr_02515,/dashboard,2025-06-25 06:43:59,204,pro
pv_731cda522672,sess_de202c759b5c45,usr_02515,/settings,2025-06-25 06:46:34,440,pro
pv_b44a9b525715,sess_997afd58c0214c,usr_01088,/team,2024-11-16 18:57:25,208,free
pv_2750e7823d26,sess_997afd58c0214c,usr_01088,/help,2024-11-16 18:58:33,143,free
pv_c870a3692bea,sess_997afd58c0214c,usr_01088,/integrations,2024-11-16 19:00:55,404,free
pv_f9095c64e470,sess_997afd58c0214c,usr_01088,/settings,2024-11-16 19:00:52,437,free
pv_e18d4c9bf9df,sess_997afd58c0214c,usr_01088,/templates,2024-11-16 19:01:49,25,free
pv_126c4ff96621,sess_997afd58c0214c,usr_01088,/onboarding,2024-11-16 18:59:25,15,free
pv_84389c69cc52,sess_997afd58c0214c,usr_01088,/editor,2024-11-16 19:03:37,398,free
pv_64a609a7bb72,sess_084f70f45c6c40,usr_02626,/explore,2024-12-09 14:54:46,512,pro
pv_722478ba218c,sess_084f70f45c6c40,usr_02626,/billing,2024-12-09 14:55:40,394,pro
pv_af3e7c0e1800,sess_4b1fb2db377a46,usr_04821,/templates,2025-06-18 23:29:19,452,pro
pv_79282f10ff6e,sess_4b1fb2db377a46,usr_04821,/integrations,2025-06-18 23:29:41,90,pro
pv_be2c81e78986,sess_0e39c697359446,usr_01707,/dashboard,2024-08-09 01:50:52,274,business
pv_27c16100a937,sess_0e39c697359446,usr_01707,/settings,2024-08-09 01:51:15,87,business
pv_ada0bcd2fb41,sess_0e39c697359446,usr_01707,/billing,2024-08-09 01:54:36,440,business
pv_6be28ab78c69,sess_0e39c697359446,usr_01707,/onboarding,2024-08-09 01:54:16,521,business
pv_45eef43f9438,sess_0e39c697359446,usr_01707,/integrations,2024-08-09 01:55:52,184,business
pv_4816cfcbabc7,sess_98b959c760824a,usr_00523,/templates,2025-05-17 23:34:27,217,pro
pv_697ca643416d,sess_98b959c760824a,usr_00523,/billing,2025-05-17 23:36:09,596,pro
pv_26f269a58b00,sess_98b959c760824a,usr_00523,/team,2025-05-17 23:35:55,149,pro
pv_5a633c85a593,sess_98b959c760824a,usr_00523,/team,2025-05-17 23:36:24,448,pro
pv_baffb49847d5,sess_98b959c760824a,usr_00523,/editor,2025-05-17 23:41:31,481,pro
pv_193b762beb49,sess_98b959c760824a,usr_00523,/templates,2025-05-17 23:44:07,394,pro
pv_883b5d601d57,sess_98b959c760824a,usr_00523,/settings,2025-05-17 23:38:09,302,pro
pv_342956c5cdde,sess_62f3dad137694f,usr_03002,/editor,2025-03-15 09:22:07,62,pro
pv_a0bfa8ef2abe,sess_62f3dad137694f,usr_03002,/settings,2025-03-15 09:23:22,364,pro
pv_ea28db6fad5c,sess_62f3dad137694f,usr_03002,/templates,2025-03-15 09:24:43,269,pro
pv_6e7beefa327e,sess_62f3dad137694f,usr_03002,/team,2025-03-15 09:27:46,494,pro
pv_58adc6310bc0,sess_62f3dad137694f,usr_03002,/billing,2025-03-15 09:26:51,478,pro
pv_4cd3a80175fe,sess_62f3dad137694f,usr_03002,/settings,2025-03-15 09:28:52,581,pro
pv_4edc4caee065,sess_62f3dad137694f,usr_03002,/onboarding,2025-03-15 09:30:37,328,pro
pv_dff9aae6493a,sess_9051d4576fa249,usr_04783,/dashboard,2025-06-29 19:10:57,541,pro
pv_4536eda1e802,sess_9051d4576fa249,usr_04783,/templates,2025-06-29 19:12:43,387,pro
pv_3ca9ffc891dd,sess_9051d4576fa249,usr_04783,/explore,2025-06-29 19:13:17,203,pro
pv_054cbd27e263,sess_39df8675e74c40,usr_00724,/explore,2024-09-09 22:43:39,567,free
pv_fa049f71ff83,sess_39df8675e74c40,usr_00724,/onboarding,2024-09-09 22:45:01,43,free
pv_d086eb474ac6,sess_39df8675e74c40,usr_00724,/templates,2024-09-09 22:47:19,156,free
pv_134e34abc415,sess_39df8675e74c40,usr_00724,/billing,2024-09-09 22:44:57,600,free
pv_45cd0f4d555c,sess_39df8675e74c40,usr_00724,/explore,2024-09-09 22:47:51,361,free
pv_71c730e9632a,sess_39df8675e74c40,usr_00724,/editor,2024-09-09 22:50:09,77,free
pv_07a1b0a6a954,sess_39df8675e74c40,usr_00724,/onboarding,2024-09-09 22:47:57,593,free
pv_d0ce7c4f107b,sess_39df8675e74c40,usr_00724,/help,2024-09-09 22:52:59,112,free
pv_830e973ec548,sess_13ac0d161db943,usr_03965,/settings,2025-06-16 15:17:07,401,free
pv_7bd40f1ed5e6,sess_13ac0d161db943,usr_03965,/settings,2025-06-16 15:17:41,258,free
pv_e043bdfffb51,sess_13ac0d161db943,usr_03965,/templates,2025-06-16 15:19:15,33,free
pv_3ad3c38035dc,sess_13ac0d161db943,usr_03965,/billing,2025-06-16 15:21:07,97,free
pv_e7ff607c7c10,sess_13ac0d161db943,usr_03965,/onboarding,2025-06-16 15:19:23,189,free
pv_b84389e65d9f,sess_13ac0d161db943,usr_03965,/editor,2025-06-16 15:23:52,89,free
pv_33c20b29d2ed,sess_13ac0d161db943,usr_03965,/help,2025-06-16 15:24:43,113,free
pv_f7aaa8aad1e6,sess_0febf2160b1348,usr_00723,/team,2024-05-29 02:04:49,25,pro
pv_68e9fb89d19f,sess_0febf2160b1348,usr_00723,/dashboard,2024-05-29 02:06:19,240,pro
pv_e22bf84847c7,sess_0febf2160b1348,usr_00723,/team,2024-05-29 02:06:27,352,pro
pv_b70acd95bb20,sess_0febf2160b1348,usr_00723,/billing,2024-05-29 02:10:25,347,pro
pv_f0c187ea9737,sess_0febf2160b1348,usr_00723,/explore,2024-05-29 02:11:01,62,pro
pv_285514c90e24,sess_0febf2160b1348,usr_00723,/editor,2024-05-29 02:12:54,546,pro
pv_dddc35f62a28,sess_0febf2160b1348,usr_00723,/team,2024-05-29 02:13:19,140,pro
pv_00b5934c3a3b,sess_a8e76a42527648,usr_00096,/integrations,2025-01-17 04:58:36,44,free
pv_54b6d4e5c3da,sess_cc51ee1eeab144,usr_03018,/onboarding,2025-05-30 19:53:34,178,pro
pv_d520ad7ef5c4,sess_cc51ee1eeab144,usr_03018,/help,2025-05-30 19:54:03,247,pro
pv_d9b027d47b22,sess_cc51ee1eeab144,usr_03018,/explore,2025-05-30 19:56:06,173,pro
pv_9b5a87263f9b,sess_cc51ee1eeab144,usr_03018,/templates,2025-05-30 19:56:07,471,pro
pv_4134c7d35bc8,sess_cc51ee1eeab144,usr_03018,/integrations,2025-05-30 19:55:22,279,pro
pv_701b3678c569,sess_cc51ee1eeab144,usr_03018,/templates,2025-05-30 20:00:34,289,pro
pv_14425c022edc,sess_1faa085fb5184f,usr_02559,/explore,2025-02-16 02:53:23,114,free
pv_33cb932acc1c,sess_1faa085fb5184f,usr_02559,/help,2025-02-16 02:54:14,10,free
pv_f2986777a6fb,sess_a3ac217b041247,usr_00786,/dashboard,2024-04-24 11:00:42,78,business
pv_866db16cf11e,sess_ef8f3182548342,usr_00472,/billing,2025-05-12 05:43:51,208,free
pv_44a087532890,sess_ef8f3182548342,usr_00472,/dashboard,2025-05-12 05:44:32,143,free
pv_7455e70fb85c,sess_ef8f3182548342,usr_00472,/integrations,2025-05-12 05:45:25,397,free
pv_7c03e9587dbf,sess_ef8f3182548342,usr_00472,/help,2025-05-12 05:49:24,49,free
pv_0d92dac2e839,sess_ef8f3182548342,usr_00472,/help,2025-05-12 05:51:27,418,free
pv_933f4e8e3621,sess_ef8f3182548342,usr_00472,/editor,2025-05-12 05:53:31,322,free
pv_f80d5ea1edf6,sess_ef8f3182548342,usr_00472,/billing,2025-05-12 05:49:15,267,free
pv_9d4ebc88eef2,sess_ef8f3182548342,usr_00472,/explore,2025-05-12 05:54:42,528,free
pv_5129f3371a07,sess_0a0f8a5aaf454c,usr_01689,/billing,2024-12-09 22:04:45,410,free
pv_ca9659e8e5ac,sess_0a0f8a5aaf454c,usr_01689,/explore,2024-12-09 22:05:27,73,free
pv_c8845a22580a,sess_0a0f8a5aaf454c,usr_01689,/templates,2024-12-09 22:05:59,205,free
pv_a4eb2f9c5ffb,sess_0a0f8a5aaf454c,usr_01689,/integrations,2024-12-09 22:06:39,296,free
pv_4075a1f3a6ba,sess_0a0f8a5aaf454c,usr_01689,/onboarding,2024-12-09 22:06:05,588,free
pv_d47934d48ca1,sess_0a0f8a5aaf454c,usr_01689,/explore,2024-12-09 22:14:05,33,free
pv_0e25be927afe,sess_0a0f8a5aaf454c,usr_01689,/dashboard,2024-12-09 22:10:39,529,free
pv_d2df4b6c6c51,sess_0a0f8a5aaf454c,usr_01689,/integrations,2024-12-09 22:07:33,389,free
pv_a78db7c45777,sess_ccaa8b092bb04c,usr_02590,/billing,2025-02-18 06:08:24,500,free
pv_bc2569d6c038,sess_ccaa8b092bb04c,usr_02590,/team,2025-02-18 06:10:13,192,free
pv_62c9e44da113,sess_ccaa8b092bb04c,usr_02590,/billing,2025-02-18 06:10:32,100,free
pv_8117371a310e,sess_26ae1567a1244e,usr_04840,/help,2025-06-23 17:25:56,512,pro
pv_1ad9aff787d1,sess_493113a6300a47,usr_00673,/settings,2025-01-24 10:16:21,182,pro
pv_2ebf073670f9,sess_493113a6300a47,usr_00673,/settings,2025-01-24 10:17:08,447,pro
pv_c7bb1230dd3c,sess_493113a6300a47,usr_00673,/billing,2025-01-24 10:17:25,293,pro
pv_8e3be75b2274,sess_3aa7cb6ad81447,usr_04821,/dashboard,2025-06-24 14:39:33,59,pro
pv_5564554ac290,sess_3aa7cb6ad81447,usr_04821,/integrations,2025-06-24 14:40:49,397,pro
pv_1ac756527897,sess_3aa7cb6ad81447,usr_04821,/onboarding,2025-06-24 14:43:19,337,pro
pv_5a5d31937dfc,sess_3aa7cb6ad81447,usr_04821,/templates,2025-06-24 14:45:03,337,pro
pv_2727d2687ba2,sess_3aa7cb6ad81447,usr_04821,/explore,2025-06-24 14:41:29,182,pro
pv_00dcc11fe9c3,sess_3aa7cb6ad81447,usr_04821,/integrations,2025-06-24 14:43:53,363,pro
pv_2658cb232eb2,sess_3aa7cb6ad81447,usr_04821,/settings,2025-06-24 14:48:27,226,pro
pv_456b1c9f1bba,sess_3aa7cb6ad81447,usr_04821,/help,2025-06-24 14:47:43,285,pro
pv_cb38972b274e,sess_9b3f747ca2c548,usr_03479,/help,2025-02-07 12:41:49,485,pro
pv_829a5b323ce9,sess_7e2ace3b4c7a4f,usr_00967,/settings,2025-06-21 01:46:11,314,business
pv_5ce3a979b137,sess_7e2ace3b4c7a4f,usr_00967,/onboarding,2025-06-21 01:46:36,57,business
pv_7be20e8397a5,sess_7e2ace3b4c7a4f,usr_00967,/settings,2025-06-21 01:48:39,306,business
pv_4157082d6839,sess_7e2ace3b4c7a4f,usr_00967,/templates,2025-06-21 01:48:08,350,business
pv_f339179fc39d,sess_7e2ace3b4c7a4f,usr_00967,/help,2025-06-21 01:50:55,36,business
pv_471eec0db1c0,sess_7e2ace3b4c7a4f,usr_00967,/integrations,2025-06-21 01:49:56,274,business
pv_4bea1592ed61,sess_1f2a69d35d824a,usr_01717,/dashboard,2025-02-24 22:27:07,77,free
pv_cc55c5670883,sess_1f2a69d35d824a,usr_01717,/integrations,2025-02-24 22:28:24,59,free
pv_bf482145b440,sess_1fc243fb09294c,usr_01033,/integrations,2025-01-24 13:26:31,550,pro
pv_95a21524735f,sess_1fc243fb09294c,usr_01033,/settings,2025-01-24 13:28:14,249,pro
pv_c5a2e75578ce,sess_d777509a0c504b,usr_03643,/team,2025-06-06 05:12:38,223,free
pv_53709a215e72,sess_d777509a0c504b,usr_03643,/billing,2025-06-06 05:13:12,191,free
pv_865211991292,sess_fcb13cd0aebc4b,usr_04433,/dashboard,2025-06-29 03:48:23,600,pro
pv_6d01deea7d6a,sess_fcb13cd0aebc4b,usr_04433,/templates,2025-06-29 03:49:42,455,pro
pv_2a892f68f882,sess_fae4528df0524b,usr_03184,/help,2025-04-09 07:58:43,197,business
pv_4ae98ca8b7f4,sess_40e8ba5352114f,usr_00274,/integrations,2024-02-08 07:01:05,167,pro
pv_35e83c1a3bb7,sess_40e8ba5352114f,usr_00274,/settings,2024-02-08 07:02:09,134,pro
pv_eccd322411d8,sess_40e8ba5352114f,usr_00274,/settings,2024-02-08 07:02:19,187,pro
pv_cf74dc8b86ae,sess_40e8ba5352114f,usr_00274,/onboarding,2024-02-08 07:03:56,395,pro
pv_3b793a9a4bdb,sess_40e8ba5352114f,usr_00274,/editor,2024-02-08 07:04:25,254,pro
pv_0b03da9b2991,sess_40e8ba5352114f,usr_00274,/integrations,2024-02-08 07:08:40,507,pro
pv_ba8b5e880de3,sess_40e8ba5352114f,usr_00274,/onboarding,2024-02-08 07:08:41,89,pro
pv_c36296e75d3e,sess_40e8ba5352114f,usr_00274,/settings,2024-02-08 07:08:19,17,pro
pv_7e2735690ca5,sess_847de758668b45,usr_04498,/explore,2025-06-03 06:02:21,18,free
pv_34896dbd73cb,sess_82e6601f4e2147,usr_02529,/editor,2025-01-31 08:25:50,152,pro
pv_82521152f797,sess_82e6601f4e2147,usr_02529,/explore,2025-01-31 08:27:17,99,pro
pv_d14ac18846ba,sess_82e6601f4e2147,usr_02529,/integrations,2025-01-31 08:28:20,377,pro
pv_2253fab810ad,sess_4af5d86fda4c4a,usr_01534,/settings,2024-08-31 00:06:46,484,free
pv_f64881a0bfd8,sess_adf9aec0862e4f,usr_00798,/explore,2025-05-28 18:41:40,530,business
pv_dd6f0a448cb0,sess_900da662182644,usr_02529,/team,2025-01-03 09:41:09,416,pro
pv_e2e170e0fed5,sess_900da662182644,usr_02529,/integrations,2025-01-03 09:42:20,442,pro
pv_3f5ccdf8e280,sess_900da662182644,usr_02529,/billing,2025-01-03 09:45:09,343,pro
pv_5696c1bd0eeb,sess_900da662182644,usr_02529,/onboarding,2025-01-03 09:42:57,521,pro
pv_09db457e863a,sess_900da662182644,usr_02529,/settings,2025-01-03 09:46:49,16,pro
pv_077be4524a9b,sess_900da662182644,usr_02529,/team,2025-01-03 09:43:44,245,pro
pv_712e5683d536,sess_900da662182644,usr_02529,/explore,2025-01-03 09:45:39,26,pro
pv_cb727d8e7005,sess_1fdf930ad45d48,usr_02338,/editor,2025-04-16 16:31:25,526,free
pv_8b80fe7eb603,sess_1fdf930ad45d48,usr_02338,/explore,2025-04-16 16:32:57,529,free
pv_4c12640a6b52,sess_1fdf930ad45d48,usr_02338,/billing,2025-04-16 16:35:09,420,free
pv_e952a711c247,sess_1fdf930ad45d48,usr_02338,/billing,2025-04-16 16:33:49,161,free
pv_184a96dde427,sess_1fdf930ad45d48,usr_02338,/onboarding,2025-04-16 16:36:05,214,free
pv_c62d04c99022,sess_1fdf930ad45d48,usr_02338,/billing,2025-04-16 16:34:00,147,free
pv_d8936fa5958f,sess_1fdf930ad45d48,usr_02338,/onboarding,2025-04-16 16:35:13,460,free
pv_c86525e86528,sess_bcc1042ba4f044,usr_03823,/editor,2025-06-04 13:19:26,185,free
pv_d99284e916c2,sess_bcc1042ba4f044,usr_03823,/templates,2025-06-04 13:20:49,521,free
pv_97b6244f716d,sess_bcc1042ba4f044,usr_03823,/settings,2025-06-04 13:23:06,398,free
pv_da04a6a73bba,sess_6eb379d4807b47,usr_02739,/settings,2025-04-12 09:21:38,47,pro
pv_838eaccf7066,sess_6eb379d4807b47,usr_02739,/team,2025-04-12 09:22:04,250,pro
pv_52d65cb4c32b,sess_6eb379d4807b47,usr_02739,/editor,2025-04-12 09:23:28,164,pro
pv_9f4cafef7a96,sess_6eb379d4807b47,usr_02739,/settings,2025-04-12 09:22:41,200,pro
pv_98c88d19f0b0,sess_6eb379d4807b47,usr_02739,/explore,2025-04-12 09:28:10,293,pro
pv_0dbb60594e8f,sess_6eb379d4807b47,usr_02739,/onboarding,2025-04-12 09:24:33,293,pro
pv_ef12862130f2,sess_6eb379d4807b47,usr_02739,/settings,2025-04-12 09:29:38,204,pro
pv_35c76718e66a,sess_6eb379d4807b47,usr_02739,/help,2025-04-12 09:27:35,220,pro
pv_6b972da18991,sess_13fd62b3f9644f,usr_03544,/onboarding,2025-05-27 13:23:53,306,pro
pv_cc0099f1825b,sess_13fd62b3f9644f,usr_03544,/editor,2025-05-27 13:25:46,105,pro
pv_78632e5f5338,sess_13fd62b3f9644f,usr_03544,/billing,2025-05-27 13:27:15,168,pro
pv_890227805433,sess_13fd62b3f9644f,usr_03544,/help,2025-05-27 13:29:05,202,pro
pv_32d6d5aad366,sess_13fd62b3f9644f,usr_03544,/dashboard,2025-05-27 13:28:33,398,pro
pv_6cc881bf581f,sess_13fd62b3f9644f,usr_03544,/team,2025-05-27 13:28:53,125,pro
pv_ffb56e6096ac,sess_fc9e5fc5c8c440,usr_00205,/settings,2024-08-07 01:05:09,117,business
pv_768e09e69ca2,sess_c733b2f569a046,usr_00793,/templates,2025-06-14 09:42:16,49,business
pv_e668ed3a2642,sess_c733b2f569a046,usr_00793,/settings,2025-06-14 09:42:57,387,business
pv_312b3007b0db,sess_3d379564f18945,usr_03428,/explore,2025-02-14 02:42:40,227,business
pv_e184512ac16f,sess_3d379564f18945,usr_03428,/dashboard,2025-02-14 02:43:29,93,business
pv_f81a710eb0df,sess_3d379564f18945,usr_03428,/team,2025-02-14 02:46:30,538,business
pv_bda864fb9885,sess_3d379564f18945,usr_03428,/help,2025-02-14 02:46:25,160,business
pv_7f096ebdb097,sess_3d379564f18945,usr_03428,/explore,2025-02-14 02:48:32,96,business
pv_10356fdc9500,sess_3d379564f18945,usr_03428,/billing,2025-02-14 02:51:45,429,business
pv_d93297934dd6,sess_3d379564f18945,usr_03428,/templates,2025-02-14 02:49:10,79,business
pv_4329cfc13389,sess_d2760c84bd764e,usr_04586,/integrations,2025-05-19 13:42:35,6,pro
pv_4dadb65f4252,sess_d2760c84bd764e,usr_04586,/explore,2025-05-19 13:43:39,135,pro
pv_2b1b966fb388,sess_d2760c84bd764e,usr_04586,/settings,2025-05-19 13:46:15,596,pro
pv_a31f08e04572,sess_c87663bbc6a54c,usr_02600,/dashboard,2025-01-19 13:54:28,507,free
pv_073dc82cf246,sess_a778b414f2b94e,usr_01089,/billing,2024-08-16 21:36:44,476,pro
pv_2f15b7f1c91c,sess_a778b414f2b94e,usr_01089,/team,2024-08-16 21:37:51,355,pro
pv_d865da02779d,sess_a778b414f2b94e,usr_01089,/settings,2024-08-16 21:39:14,141,pro
pv_ed5d2b02c9ab,sess_a778b414f2b94e,usr_01089,/help,2024-08-16 21:39:29,468,pro
pv_f89f8c55451b,sess_a778b414f2b94e,usr_01089,/dashboard,2024-08-16 21:42:16,306,pro
pv_a766fb0b2c01,sess_a778b414f2b94e,usr_01089,/templates,2024-08-16 21:44:59,201,pro
pv_157f6de87773,sess_1378fd977d1844,usr_03345,/dashboard,2025-06-18 12:13:56,50,business
pv_3da61e28d67f,sess_1378fd977d1844,usr_03345,/templates,2025-06-18 12:14:34,445,business
pv_3b510a7de65d,sess_1378fd977d1844,usr_03345,/templates,2025-06-18 12:16:12,373,business
pv_4038538d9d34,sess_86ffaf0b55fa44,usr_03666,/explore,2025-04-14 10:16:40,228,free
pv_0f032b16f7fb,sess_86ffaf0b55fa44,usr_03666,/settings,2025-04-14 10:17:32,380,free
pv_49bdbe385304,sess_f8685dea641e47,usr_00047,/settings,2024-08-26 12:28:16,304,free
pv_6650a4f16438,sess_f8685dea641e47,usr_00047,/help,2024-08-26 12:29:22,460,free
pv_7dd1a8e4281b,sess_f8685dea641e47,usr_00047,/billing,2024-08-26 12:29:44,324,free
pv_07fe4ae3d978,sess_f8685dea641e47,usr_00047,/explore,2024-08-26 12:34:10,407,free
pv_a27ed0fc2fc5,sess_f8685dea641e47,usr_00047,/explore,2024-08-26 12:35:00,409,free
pv_339121916829,sess_068d4b88a76b4e,usr_00796,/dashboard,2024-10-30 06:56:37,253,pro
pv_59a52448d895,sess_068d4b88a76b4e,usr_00796,/help,2024-10-30 06:58:15,46,pro
pv_649f42c68946,sess_068d4b88a76b4e,usr_00796,/billing,2024-10-30 06:59:29,104,pro
pv_a3d4d9985336,sess_d9e995f2c75b44,usr_01921,/integrations,2024-09-12 16:08:34,256,business
pv_96e1efe851a2,sess_79f1adc9ea8447,usr_01055,/templates,2024-07-06 21:06:12,29,pro
pv_dee66381646b,sess_79f1adc9ea8447,usr_01055,/explore,2024-07-06 21:07:40,392,pro
pv_09cd1098ea9f,sess_79f1adc9ea8447,usr_01055,/onboarding,2024-07-06 21:08:00,596,pro
pv_ff9fd1fc90c1,sess_79f1adc9ea8447,usr_01055,/billing,2024-07-06 21:09:18,502,pro
pv_f525b576eb34,sess_d99599f59eb442,usr_03559,/explore,2025-05-02 20:21:53,469,pro
pv_e1f557808feb,sess_43dc45d40e9c4e,usr_03209,/templates,2025-06-04 04:16:13,318,free
pv_26966c7372d8,sess_43dc45d40e9c4e,usr_03209,/settings,2025-06-04 04:18:06,211,free
pv_52dfb9eac25e,sess_c0cef6460f074b,usr_00877,/integrations,2025-03-21 09:31:22,56,pro
pv_c1106e4bf004,sess_bc6bc019e2fa46,usr_01226,/dashboard,2024-12-08 14:37:07,151,pro
pv_9bb480aca265,sess_bc6bc019e2fa46,usr_01226,/integrations,2024-12-08 14:38:24,236,pro
pv_a4c7ed5a27ae,sess_bc6bc019e2fa46,usr_01226,/onboarding,2024-12-08 14:40:13,423,pro
pv_a120ed2e59e0,sess_bc6bc019e2fa46,usr_01226,/billing,2024-12-08 14:42:19,9,pro
pv_bac275ebeaed,sess_bc6bc019e2fa46,usr_01226,/dashboard,2024-12-08 14:44:39,115,pro
pv_08ecf7dc5b0b,sess_38ea1c46b4c247,usr_02042,/team,2025-06-10 03:51:46,324,free
pv_8a80ae296013,sess_38ea1c46b4c247,usr_02042,/help,2025-06-10 03:53:38,224,free
pv_d0794d649ac7,sess_38ea1c46b4c247,usr_02042,/integrations,2025-06-10 03:53:04,257,free
pv_bde9f0653e77,sess_38ea1c46b4c247,usr_02042,/team,2025-06-10 03:57:01,121,free
pv_96c4effae2ba,sess_38ea1c46b4c247,usr_02042,/settings,2025-06-10 03:58:26,245,free
pv_5d4be62e7ed8,sess_2f461793871647,usr_03073,/onboarding,2024-12-31 23:18:06,151,pro
pv_852717f19fb7,sess_2f461793871647,usr_03073,/help,2024-12-31 23:19:38,291,pro
pv_0671f1be6c0b,sess_2f461793871647,usr_03073,/help,2024-12-31 23:20:08,307,pro
pv_368793bc4328,sess_2f461793871647,usr_03073,/billing,2024-12-31 23:22:21,375,pro
pv_590ce55b4066,sess_8d1b9ba83e3442,usr_02743,/settings,2025-06-06 00:35:23,499,pro
pv_6382c050a613,sess_8d1b9ba83e3442,usr_02743,/templates,2025-06-06 00:35:44,212,pro
pv_90b5a1994d40,sess_8d1b9ba83e3442,usr_02743,/onboarding,2025-06-06 00:38:41,531,pro
pv_220672f16a06,sess_8d1b9ba83e3442,usr_02743,/team,2025-06-06 00:39:20,210,pro
pv_0ab27ad69934,sess_8d1b9ba83e3442,usr_02743,/help,2025-06-06 00:43:15,414,pro
pv_c6e87b20a9b9,sess_8d1b9ba83e3442,usr_02743,/editor,2025-06-06 00:41:13,302,pro
pv_dcd9375e5078,sess_5ea72bd696ff47,usr_00866,/settings,2024-12-18 19:21:28,420,free
pv_a30fb05a0489,sess_5ea72bd696ff47,usr_00866,/settings,2024-12-18 19:22:24,326,free
pv_3b2de80126d2,sess_5ea72bd696ff47,usr_00866,/help,2024-12-18 19:24:32,438,free
pv_08605d9f3988,sess_5ea72bd696ff47,usr_00866,/help,2024-12-18 19:26:46,274,free
pv_9bf1e280bf7e,sess_5ea72bd696ff47,usr_00866,/integrations,2024-12-18 19:29:04,253,free
