touch_id,target_id,is_existing_user,touch_type,owner,sent_at,responded,sequence_step
touch_21592ef2d2dc,usr_03380,True,follow_up_email,bob@writely.ai,2024-04-05,False,1
touch_325cf7bb165e,usr_03380,True,linkedin_dm,carol@writely.ai,2024-04-07,False,2
touch_e36be18adb5c,usr_03380,True,call,bob@writely.ai,2024-04-09,False,3
touch_fcf0e78e349e,usr_03380,True,linkedin_inmail,carol@writely.ai,2024-04-23,False,4
touch_26bce2b78431,usr_03380,True,call,carol@writely.ai,2024-04-13,False,5
touch_fde868fdf5e5,usr_00027,True,cold_email,alice@writely.ai,2025-04-02,False,1
touch_c83b88127fd5,usr_00027,True,linkedin_inmail,alice@writely.ai,2025-04-09,False,2
touch_04dfa880096d,usr_00027,True,voicemail,carol@writely.ai,2025-04-10,False,3
touch_c987d1cd14ff,usr_00027,True,linkedin_dm,carol@writely.ai,2025-04-14,False,4
touch_9b58130cfaf8,usr_03821,True,follow_up_email,alice@writely.ai,2024-04-04,False,1
touch_f983d2d43109,usr_03821,True,call,alice@writely.ai,2024-04-10,False,2
touch_6ba222a6a95b,usr_03821,True,follow_up_email,carol@writely.ai,2024-04-14,False,3
touch_485f3a10621c,usr_03821,True,follow_up_email,bob@writely.ai,2024-04-19,False,4
touch_eb11e5c93baa,usr_03821,True,linkedin_dm,bob@writely.ai,2024-04-12,False,5
touch_81d5d1f209a5,usr_00276,True,call,carol@writely.ai,2024-12-13,False,1
touch_2afd306655b3,usr_00276,True,cold_email,alice@writely.ai,2024-12-20,False,2
touch_cf0a0d4087e6,usr_00276,True,voicemail,alice@writely.ai,2024-12-19,False,3
touch_468a6b946acb,usr_02814,True,call,bob@writely.ai,2024-11-11,False,1
touch_9cb7b807053e,usr_02443,True,call,carol@writely.ai,2025-04-27,False,1
touch_ee5ea939787c,usr_01502,True,voicemail,bob@writely.ai,2024-11-24,False,1
touch_33a47969888e,usr_01502,True,call,carol@writely.ai,2024-12-01,False,2
touch_1dfa27ad84be,usr_01502,True,linkedin_dm,bob@writely.ai,2024-12-02,False,3
touch_d9f7d06cdbdd,usr_01286,True,follow_up_email,bob@writely.ai,2025-05-29,False,1
touch_c335e48a6992,usr_01286,True,voicemail,bob@writely.ai,2025-06-04,False,2
touch_dfe93d633f72,usr_01286,True,follow_up_email,carol@writely.ai,2025-06-08,False,3
touch_9e27f0df61d8,usr_01286,True,voicemail,alice@writely.ai,2025-06-16,False,4
touch_c109595d564c,usr_00082,True,voicemail,alice@writely.ai,2024-08-08,False,1
touch_b16b3bcd9e3d,usr_00082,True,call,bob@writely.ai,2024-08-12,False,2
touch_260040c84fdf,usr_00082,True,linkedin_inmail,alice@writely.ai,2024-08-16,False,3
touch_955dd58650cb,usr_00082,True,linkedin_inmail,alice@writely.ai,2024-08-14,False,4
touch_184b4590b6ff,usr_00082,True,call,carol@writely.ai,2024-09-01,False,5
touch_1c574deb94b6,usr_01522,True,cold_email,bob@writely.ai,2024-04-16,False,1
touch_06cbfb36a3bf,usr_01522,True,cold_email,carol@writely.ai,2024-04-18,False,2
touch_ce6fc1bb9b9a,usr_01522,True,cold_email,bob@writely.ai,2024-04-20,True,3
touch_6d38d55781eb,usr_01522,True,follow_up_email,alice@writely.ai,2024-04-25,True,4
touch_3afe15b2a3c3,usr_00993,True,cold_email,alice@writely.ai,2025-02-15,False,1
touch_f96d23e28b93,usr_00993,True,follow_up_email,bob@writely.ai,2025-02-20,False,2
touch_695822cc19af,usr_00993,True,linkedin_inmail,carol@writely.ai,2025-02-19,True,3
touch_46f3dab25dec,usr_03963,True,linkedin_dm,bob@writely.ai,2025-03-09,False,1
touch_3d7cf8e2d17c,usr_03963,True,voicemail,carol@writely.ai,2025-03-14,False,2
touch_578b8c6593f9,usr_03963,True,linkedin_dm,alice@writely.ai,2025-03-17,False,3
touch_30097e9735b4,usr_03963,True,cold_email,bob@writely.ai,2025-03-24,False,4
touch_607fc9806a1b,usr_02685,True,follow_up_email,alice@writely.ai,2025-04-12,False,1
touch_46aba640488c,usr_02171,True,call,alice@writely.ai,2025-03-29,False,1
touch_07a2200550b7,usr_02171,True,linkedin_inmail,alice@writely.ai,2025-04-03,False,2
touch_37bbb947f3a0,usr_00293,True,voicemail,bob@writely.ai,2024-09-18,False,1
touch_ebe3097fc9a4,usr_00293,True,cold_email,carol@writely.ai,2024-09-24,False,2
touch_4cc5f3b3d77f,usr_00293,True,linkedin_inmail,carol@writely.ai,2024-09-24,False,3
touch_65c9d94a3e9e,usr_00293,True,linkedin_dm,bob@writely.ai,2024-10-03,False,4
touch_409023ebb951,usr_04113,True,voicemail,bob@writely.ai,2024-03-11,False,1
touch_3dacd8e01e06,usr_04113,True,linkedin_inmail,bob@writely.ai,2024-03-15,False,2
touch_7748bf1d07ae,usr_04113,True,voicemail,bob@writely.ai,2024-03-17,False,3
touch_15604380577e,usr_04113,True,linkedin_dm,carol@writely.ai,2024-03-20,False,4
touch_1e39980d4853,usr_04113,True,linkedin_inmail,carol@writely.ai,2024-04-08,False,5
touch_48a8c92aacbc,usr_02266,True,linkedin_dm,alice@writely.ai,2024-12-07,False,1
touch_611e87ec69c5,usr_02266,True,cold_email,carol@writely.ai,2024-12-11,False,2
touch_9c4359cc84ca,usr_02266,True,follow_up_email,alice@writely.ai,2024-12-15,False,3
touch_a376e40d6a58,usr_02266,True,voicemail,alice@writely.ai,2024-12-25,False,4
touch_7070df3d2072,usr_00117,True,cold_email,carol@writely.ai,2025-05-09,True,1
touch_e3d9982b05c1,usr_00117,True,linkedin_inmail,bob@writely.ai,2025-05-12,True,2
touch_25851ea267be,usr_00787,True,linkedin_inmail,bob@writely.ai,2024-08-02,False,1
touch_ba1ed1cc1a56,usr_00787,True,linkedin_dm,alice@writely.ai,2024-08-09,False,2
touch_a2f77447027e,usr_01387,True,voicemail,alice@writely.ai,2024-07-31,False,1
touch_fc7fea28cd59,usr_02620,True,follow_up_email,carol@writely.ai,2024-06-13,False,1
touch_0f48550c6f25,usr_02620,True,linkedin_dm,carol@writely.ai,2024-06-15,False,2
touch_370166078c70,usr_02620,True,follow_up_email,bob@writely.ai,2024-06-25,False,3
touch_3c93d96f7a8a,usr_02620,True,cold_email,carol@writely.ai,2024-06-25,False,4
touch_bc544c2ea904,usr_02620,True,call,carol@writely.ai,2024-07-11,False,5
touch_433e60601076,usr_04992,True,cold_email,bob@writely.ai,2025-01-24,False,1
touch_0fb4cc710ba8,usr_04992,True,voicemail,alice@writely.ai,2025-01-28,False,2
touch_6be1b8fc8c77,usr_00086,True,linkedin_dm,bob@writely.ai,2025-05-09,False,1
touch_7e7830d1628f,usr_00086,True,voicemail,carol@writely.ai,2025-05-11,False,2
touch_65b726a7fde8,usr_04238,True,call,bob@writely.ai,2024-12-16,False,1
touch_84ddcb35949f,usr_04238,True,linkedin_dm,alice@writely.ai,2024-12-20,False,2
touch_e87cce729ddc,usr_04238,True,linkedin_dm,carol@writely.ai,2024-12-30,False,3
touch_43abe2476764,usr_04238,True,cold_email,bob@writely.ai,2025-01-03,False,4
touch_0d38ce7d4cce,usr_04238,True,cold_email,alice@writely.ai,2025-01-13,False,5
touch_b060f28fcbe0,usr_02763,True,follow_up_email,alice@writely.ai,2024-08-01,False,1
touch_f907b473f312,usr_02763,True,linkedin_dm,alice@writely.ai,2024-08-03,False,2
touch_5983352cad71,usr_02763,True,voicemail,carol@writely.ai,2024-08-09,True,3
touch_3de66e5921f0,usr_00719,True,voicemail,carol@writely.ai,2024-11-22,False,1
touch_85627e98daf6,usr_00719,True,cold_email,alice@writely.ai,2024-11-28,False,2
touch_728c356f6fe8,usr_00719,True,call,bob@writely.ai,2024-11-26,False,3
touch_4f00ebfdb3e8,usr_00708,True,linkedin_inmail,carol@writely.ai,2025-05-01,False,1
touch_da0142b020ed,usr_00708,True,cold_email,carol@writely.ai,2025-05-03,False,2
touch_0a23a190d444,usr_00708,True,cold_email,bob@writely.ai,2025-05-15,False,3
touch_c5131399cd24,usr_01948,True,linkedin_dm,alice@writely.ai,2024-08-26,False,1
touch_cbc600c37bab,usr_01948,True,linkedin_dm,bob@writely.ai,2024-08-30,False,2
touch_ec0815f37fab,usr_01948,True,voicemail,bob@writely.ai,2024-09-09,False,3
touch_89a096dd09a4,usr_01948,True,voicemail,bob@writely.ai,2024-09-04,False,4
touch_f87a54279e82,usr_01932,True,linkedin_dm,bob@writely.ai,2024-09-30,True,1
touch_ecb307295677,usr_01932,True,linkedin_inmail,alice@writely.ai,2024-10-05,False,2
touch_acfdc6c7854f,usr_04402,True,linkedin_inmail,bob@writely.ai,2024-08-13,False,1
touch_303d2aec293a,usr_04402,True,linkedin_dm,alice@writely.ai,2024-08-15,False,2
touch_72b7fcf8c576,usr_00689,True,call,alice@writely.ai,2024-07-29,False,1
touch_5ea2ab328fdd,usr_00689,True,linkedin_inmail,bob@writely.ai,2024-08-02,False,2
touch_4f91b37d6aee,usr_00689,True,linkedin_dm,alice@writely.ai,2024-08-02,False,3
touch_fd94cb0d3e5a,usr_00689,True,cold_email,bob@writely.ai,2024-08-10,True,4
touch_5b05241e870c,usr_00689,True,follow_up_email,alice@writely.ai,2024-08-06,False,5
touch_68184d3bdd89,usr_01018,True,voicemail,alice@writely.ai,2024-03-13,False,1
touch_8eb9c11fed49,usr_01018,True,cold_email,carol@writely.ai,2024-03-16,True,2
touch_702ddc90a829,usr_01018,True,call,carol@writely.ai,2024-03-17,False,3
touch_887646167837,usr_01018,True,linkedin_inmail,carol@writely.ai,2024-04-03,False,4
touch_660f6beb8928,usr_01018,True,follow_up_email,bob@writely.ai,2024-04-02,False,5
touch_0b6bed660d16,usr_04153,True,follow_up_email,carol@writely.ai,2025-05-06,False,1
touch_cacd499713e1,usr_04153,True,follow_up_email,bob@writely.ai,2025-05-12,True,2
touch_a569924777d0,usr_04153,True,cold_email,carol@writely.ai,2025-05-16,False,3
touch_f607a283da29,usr_04153,True,call,carol@writely.ai,2025-05-24,False,4
touch_e2029cddce07,usr_04030,True,follow_up_email,alice@writely.ai,2025-03-17,False,1
touch_c2bdf7366220,usr_01363,True,voicemail,alice@writely.ai,2025-03-01,False,1
touch_64d6fe36713a,usr_01363,True,voicemail,carol@writely.ai,2025-03-08,False,2
touch_a410a5ee1a3a,usr_01363,True,cold_email,bob@writely.ai,2025-03-09,False,3
touch_1dc33cd21c76,usr_01363,True,linkedin_dm,alice@writely.ai,2025-03-13,False,4
touch_6e8bf1e6a490,usr_01363,True,follow_up_email,bob@writely.ai,2025-03-25,True,5
touch_e0cd0d0f739a,usr_04565,True,linkedin_inmail,bob@writely.ai,2024-10-04,False,1
touch_a3ce0d0937f6,usr_04565,True,voicemail,alice@writely.ai,2024-10-09,True,2
touch_4cbee0d1355d,usr_00548,True,voicemail,alice@writely.ai,2025-02-04,False,1
touch_164a3c40170f,usr_00548,True,cold_email,bob@writely.ai,2025-02-11,False,2
touch_7231df6938fe,usr_00548,True,cold_email,alice@writely.ai,2025-02-10,False,3
touch_a0fd959fc0a9,usr_00548,True,linkedin_inmail,bob@writely.ai,2025-02-16,False,4
touch_1a955923d333,usr_00548,True,voicemail,bob@writely.ai,2025-02-24,False,5
touch_6cdd2608f172,usr_02234,True,follow_up_email,bob@writely.ai,2024-10-27,False,1
touch_6038910f00b4,usr_02234,True,cold_email,alice@writely.ai,2024-11-02,False,2
touch_b69cb8c87d43,usr_00285,True,call,alice@writely.ai,2025-02-22,False,1
touch_86a5bf4e7b12,usr_00285,True,linkedin_dm,bob@writely.ai,2025-03-01,False,2
touch_197bca418f6a,usr_00285,True,linkedin_dm,bob@writely.ai,2025-02-28,True,3
touch_dce69b25705a,usr_00285,True,linkedin_inmail,alice@writely.ai,2025-03-06,False,4
touch_cf9119219935,usr_03811,True,voicemail,alice@writely.ai,2024-06-23,False,1
touch_8dc025ca6bac,usr_03811,True,voicemail,alice@writely.ai,2024-06-26,False,2
touch_0135d4700862,usr_03811,True,linkedin_inmail,bob@writely.ai,2024-06-29,False,3
touch_2e26141dfb2e,usr_03811,True,voicemail,alice@writely.ai,2024-06-29,False,4
touch_a9066588b539,usr_04033,True,linkedin_dm,carol@writely.ai,2024-09-14,False,1
touch_ff8b7e7996ab,usr_04033,True,call,bob@writely.ai,2024-09-16,False,2
touch_fd35da40a863,usr_04033,True,cold_email,bob@writely.ai,2024-09-22,False,3
touch_692e69ee2f76,usr_04033,True,voicemail,alice@writely.ai,2024-09-23,False,4
touch_b849c529ad4b,usr_01796,True,linkedin_inmail,alice@writely.ai,2025-06-02,False,1
touch_a5979b3989d8,usr_01796,True,cold_email,bob@writely.ai,2025-06-05,False,2
touch_99714b3f9938,usr_01796,True,linkedin_inmail,bob@writely.ai,2025-06-08,False,3
touch_729e16d4cd2f,usr_01796,True,voicemail,alice@writely.ai,2025-06-20,False,4
touch_04b167071714,usr_02623,True,call,alice@writely.ai,2025-01-06,True,1
touch_0e2040c32148,usr_02776,True,follow_up_email,carol@writely.ai,2025-02-15,False,1
touch_51b13be4f313,usr_02776,True,follow_up_email,alice@writely.ai,2025-02-22,True,2
touch_1c1349006e38,usr_02776,True,linkedin_inmail,bob@writely.ai,2025-02-19,True,3
touch_60f5c1537e27,usr_02776,True,call,alice@writely.ai,2025-02-27,False,4
touch_119324d36b10,usr_03308,True,linkedin_dm,bob@writely.ai,2024-08-14,True,1
touch_fad6f403ba8b,usr_03308,True,linkedin_inmail,bob@writely.ai,2024-08-16,False,2
touch_0ff5423de8b1,usr_03308,True,cold_email,carol@writely.ai,2024-08-22,False,3
touch_bf7e6fb60e74,usr_03308,True,linkedin_dm,carol@writely.ai,2024-09-01,False,4
touch_152acc776cb3,usr_03308,True,follow_up_email,bob@writely.ai,2024-09-11,False,5
touch_dd3b2bb1152a,usr_01591,True,linkedin_dm,bob@writely.ai,2025-06-25,False,1
touch_20ec13bc158d,usr_01417,True,voicemail,carol@writely.ai,2024-10-28,False,1
touch_859dfde754cd,usr_01417,True,cold_email,alice@writely.ai,2024-11-02,False,2
touch_e90ffe29b64d,usr_01135,True,follow_up_email,alice@writely.ai,2024-07-26,False,1
touch_eb84a2992cba,usr_04903,True,cold_email,alice@writely.ai,2025-06-23,False,1
touch_67cfe108cb4c,usr_03245,True,cold_email,carol@writely.ai,2024-07-14,False,1
touch_bb2dbb6e7673,usr_03245,True,call,bob@writely.ai,2024-07-21,False,2
touch_a2b9078cbad2,usr_03245,True,follow_up_email,carol@writely.ai,2024-07-28,False,3
touch_435cd0b169f0,usr_03245,True,cold_email,carol@writely.ai,2024-07-20,False,4
touch_508ffef28afb,usr_03245,True,linkedin_dm,alice@writely.ai,2024-07-30,False,5
touch_11c9d50e3a45,usr_04753,True,voicemail,alice@writely.ai,2025-06-09,False,1
touch_d1ccd4e7a930,usr_01603,True,follow_up_email,carol@writely.ai,2025-04-06,False,1
touch_f122bb222c32,usr_01603,True,cold_email,bob@writely.ai,2025-04-09,False,2
touch_20cd4ff44d9e,usr_01603,True,follow_up_email,carol@writely.ai,2025-04-12,False,3
touch_589e4f40ce91,usr_01603,True,cold_email,carol@writely.ai,2025-04-21,True,4
touch_f3a7b319d176,usr_04042,True,linkedin_inmail,alice@writely.ai,2025-02-14,False,1
touch_a31775c9cdb0,usr_04042,True,linkedin_dm,alice@writely.ai,2025-02-18,True,2
touch_e930ee2acdce,usr_03872,True,call,bob@writely.ai,2025-06-18,False,1
touch_255eb0b44859,usr_02458,True,linkedin_dm,alice@writely.ai,2025-02-22,False,1
touch_341ee41c26cd,usr_02458,True,cold_email,bob@writely.ai,2025-02-27,False,2
touch_80901f77d6b5,usr_02458,True,follow_up_email,carol@writely.ai,2025-02-26,False,3
touch_d0c2bfb27e6e,usr_02458,True,cold_email,alice@writely.ai,2025-02-28,False,4
touch_c5883fdcbeff,usr_02458,True,linkedin_dm,bob@writely.ai,2025-03-10,False,5
touch_61281aa9ccd7,usr_01801,True,voicemail,alice@writely.ai,2024-11-25,False,1
touch_af59b2532818,usr_01801,True,linkedin_dm,bob@writely.ai,2024-11-30,True,2
touch_84a11f2e82ed,usr_01801,True,voicemail,carol@writely.ai,2024-12-09,True,3
touch_e856ea9f307a,usr_02442,True,voicemail,bob@writely.ai,2025-01-25,False,1
touch_c7c90389eb10,usr_01732,True,follow_up_email,bob@writely.ai,2024-10-10,False,1
touch_ad97a89b3d53,usr_01745,True,linkedin_inmail,alice@writely.ai,2025-01-28,False,1
touch_991a179600c6,usr_01745,True,linkedin_inmail,alice@writely.ai,2025-01-31,False,2
touch_5c16c7c15270,usr_00862,True,voicemail,bob@writely.ai,2024-03-14,False,1
touch_a27d381e9524,usr_00862,True,voicemail,bob@writely.ai,2024-03-17,False,2
touch_eea70b4d76d6,usr_00862,True,linkedin_dm,carol@writely.ai,2024-03-28,False,3
touch_1812069ab2dd,usr_00862,True,voicemail,bob@writely.ai,2024-04-04,False,4
touch_a4b309055f9f,usr_00862,True,follow_up_email,alice@writely.ai,2024-03-26,False,5
touch_2863ffd619c7,usr_04222,True,follow_up_email,alice@writely.ai,2024-12-27,True,1
touch_cb884fffa79f,usr_04222,True,cold_email,alice@writely.ai,2025-01-02,False,2
touch_d0e34d86c76f,usr_04222,True,call,carol@writely.ai,2025-01-10,False,3
touch_add170456d56,usr_04222,True,linkedin_dm,carol@writely.ai,2025-01-08,True,4
touch_66d4cb192f8b,usr_02435,True,linkedin_dm,bob@writely.ai,2024-07-25,False,1
touch_ddc68f6e9013,usr_02806,True,call,alice@writely.ai,2025-05-23,False,1
touch_6b25e634acb0,usr_02806,True,linkedin_inmail,alice@writely.ai,2025-05-30,False,2
touch_14e1a811c225,usr_02806,True,cold_email,carol@writely.ai,2025-06-06,False,3
touch_e2ff15908fca,usr_02806,True,voicemail,bob@writely.ai,2025-06-07,False,4
touch_c95272468344,usr_02605,True,call,bob@writely.ai,2025-04-05,False,1
touch_a5a3490ea098,usr_02605,True,linkedin_dm,alice@writely.ai,2025-04-07,False,2
touch_dbaccb5c8756,usr_02605,True,follow_up_email,alice@writely.ai,2025-04-15,False,3
touch_05a945ebb0fb,usr_02605,True,linkedin_dm,alice@writely.ai,2025-04-26,False,4
touch_b3145b55098b,usr_01403,True,voicemail,bob@writely.ai,2025-04-28,False,1
touch_aaee75459f20,usr_01867,True,voicemail,carol@writely.ai,2024-06-26,False,1
touch_b1de146b0d85,usr_00785,True,linkedin_dm,bob@writely.ai,2024-12-20,False,1
touch_5b6d273da65c,usr_00785,True,voicemail,carol@writely.ai,2024-12-24,False,2
touch_4e20c9cd91dd,usr_00785,True,follow_up_email,alice@writely.ai,2024-12-24,False,3
touch_1303bb46b695,usr_00785,True,call,alice@writely.ai,2025-01-01,False,4
touch_accbf80be9e8,usr_02713,True,cold_email,bob@writely.ai,2024-08-11,False,1
touch_042f454ce967,usr_02713,True,linkedin_dm,carol@writely.ai,2024-08-18,False,2
touch_cf47d972d651,usr_02713,True,voicemail,bob@writely.ai,2024-08-21,False,3
touch_95b8535deb7f,usr_02713,True,call,carol@writely.ai,2024-08-17,False,4
touch_8563745656a7,usr_00325,True,voicemail,bob@writely.ai,2025-03-02,False,1
touch_c49b06a05845,usr_00325,True,linkedin_dm,bob@writely.ai,2025-03-07,False,2
touch_2127162ab62e,usr_00325,True,linkedin_dm,carol@writely.ai,2025-03-10,False,3
touch_ddeb5437f08f,usr_00325,True,linkedin_dm,carol@writely.ai,2025-03-23,False,4
touch_d291e1598c26,usr_00325,True,linkedin_dm,carol@writely.ai,2025-03-30,False,5
touch_ea8daa653929,usr_01156,True,linkedin_dm,bob@writely.ai,2025-03-09,True,1
touch_a563bd66a0d7,usr_01156,True,linkedin_inmail,carol@writely.ai,2025-03-14,False,2
touch_4462e959449a,usr_01156,True,call,bob@writely.ai,2025-03-21,False,3
touch_5f11584f9f31,usr_01156,True,cold_email,alice@writely.ai,2025-03-27,False,4
touch_77749700e15f,usr_01156,True,cold_email,carol@writely.ai,2025-03-25,True,5
touch_4704e13608fe,usr_00055,True,call,alice@writely.ai,2025-04-09,False,1
touch_3116d4b2014b,usr_00055,True,linkedin_dm,alice@writely.ai,2025-04-14,True,2
touch_2dff2adbe489,usr_00055,True,voicemail,alice@writely.ai,2025-04-13,True,3
touch_24ad623d0df5,usr_00055,True,linkedin_dm,bob@writely.ai,2025-04-27,False,4
touch_8acb36777f79,usr_00055,True,call,alice@writely.ai,2025-04-17,False,5
touch_dc96fcf05974,usr_04089,True,voicemail,carol@writely.ai,2024-12-12,False,1
touch_3e1146f295d7,usr_04089,True,linkedin_inmail,carol@writely.ai,2024-12-19,False,2
touch_3cba60bfdd66,usr_04089,True,linkedin_inmail,alice@writely.ai,2024-12-18,False,3
touch_69a45e3c8505,usr_00805,True,voicemail,alice@writely.ai,2024-07-21,False,1
touch_e2e19a019093,usr_02039,True,call,bob@writely.ai,2024-05-18,False,1
touch_f46a48d9b255,usr_01178,True,call,carol@writely.ai,2025-01-12,False,1
touch_a7795bd53731,usr_01178,True,call,carol@writely.ai,2025-01-17,False,2
touch_e249c22ce9a4,usr_01178,True,cold_email,bob@writely.ai,2025-01-16,False,3
touch_e471a3cf1ffa,usr_01178,True,follow_up_email,alice@writely.ai,2025-01-21,False,4
touch_be36561802cd,usr_01178,True,call,carol@writely.ai,2025-01-20,False,5
touch_ca931bc2b402,usr_04046,True,voicemail,alice@writely.ai,2024-08-28,True,1
touch_3e316eb2f097,usr_04046,True,cold_email,alice@writely.ai,2024-09-01,False,2
touch_06a4d232e38b,usr_04046,True,linkedin_inmail,bob@writely.ai,2024-09-11,False,3
touch_9c73f57182d6,usr_00171,True,call,alice@writely.ai,2025-01-31,False,1
touch_499023b2725f,usr_00171,True,call,bob@writely.ai,2025-02-03,False,2
touch_d96f497eadf3,usr_00462,True,voicemail,alice@writely.ai,2025-01-11,False,1
touch_f5b65382e869,usr_00462,True,cold_email,carol@writely.ai,2025-01-16,False,2
touch_74c9990ae9f1,usr_00462,True,call,bob@writely.ai,2025-01-15,False,3
touch_8454fcd897e8,usr_00462,True,linkedin_inmail,alice@writely.ai,2025-01-23,False,4
touch_300aa84a81b6,usr_03309,True,follow_up_email,bob@writely.ai,2024-06-29,False,1
touch_4c9c385676b4,usr_03309,True,linkedin_inmail,carol@writely.ai,2024-07-02,False,2
touch_51df42472f76,usr_03309,True,follow_up_email,alice@writely.ai,2024-07-11,False,3
touch_7bb195b0eee7,usr_03309,True,linkedin_dm,alice@writely.ai,2024-07-08,False,4
touch_d3c574323da6,usr_03309,True,follow_up_email,bob@writely.ai,2024-07-27,False,5
touch_70d60e1de43b,usr_03708,True,cold_email,bob@writely.ai,2024-08-14,False,1
touch_17c40f60b267,usr_03708,True,voicemail,alice@writely.ai,2024-08-21,False,2
touch_6c9e1244cb70,usr_03708,True,linkedin_dm,alice@writely.ai,2024-08-18,False,3
touch_95b96755e616,usr_03708,True,linkedin_dm,carol@writely.ai,2024-08-29,False,4
touch_7ebfe921b7f5,usr_03708,True,linkedin_inmail,alice@writely.ai,2024-09-07,False,5
touch_6098c706bcd2,usr_03167,True,linkedin_dm,alice@writely.ai,2025-04-12,False,1
touch_a8e044d234b9,usr_03167,True,follow_up_email,carol@writely.ai,2025-04-19,False,2
touch_45ac75f3382d,usr_03167,True,cold_email,carol@writely.ai,2025-04-26,True,3
touch_f5e42b16436f,usr_03167,True,call,bob@writely.ai,2025-05-03,False,4
touch_89c50119dc42,usr_01802,True,follow_up_email,carol@writely.ai,2025-03-26,True,1
touch_4c7389d32e07,usr_01802,True,call,carol@writely.ai,2025-04-02,False,2
touch_99b10af15461,usr_01802,True,cold_email,carol@writely.ai,2025-04-01,False,3
touch_ce3f9b33ac23,usr_01802,True,linkedin_inmail,alice@writely.ai,2025-04-01,False,4
touch_bbcb2e996a3a,usr_03398,True,follow_up_email,alice@writely.ai,2024-08-20,False,1
touch_41d4c87c8f37,usr_03398,True,call,carol@writely.ai,2024-08-24,True,2
touch_4587442a31ed,usr_01618,True,voicemail,carol@writely.ai,2024-05-24,True,1
touch_6b3e8e16c111,usr_01618,True,cold_email,alice@writely.ai,2024-05-31,False,2
touch_3b422ec6ce8f,usr_01618,True,linkedin_dm,bob@writely.ai,2024-06-05,False,3
touch_875361558be7,usr_01618,True,linkedin_inmail,bob@writely.ai,2024-06-02,False,4
touch_39b58627c03d,usr_01618,True,linkedin_inmail,carol@writely.ai,2024-06-13,False,5
touch_c2126495ceab,usr_00818,True,cold_email,alice@writely.ai,2024-03-11,False,1
touch_10947a5dc8ec,usr_00818,True,linkedin_dm,alice@writely.ai,2024-03-17,False,2
touch_53d1bbd1459e,usr_00818,True,voicemail,alice@writely.ai,2024-03-25,False,3
touch_5015fbe882a2,usr_00818,True,voicemail,alice@writely.ai,2024-03-26,False,4
touch_1649ba925181,usr_01070,True,linkedin_dm,carol@writely.ai,2024-06-21,False,1
touch_ea5575b1afaf,usr_01070,True,cold_email,carol@writely.ai,2024-06-25,False,2
touch_8555d255481a,usr_03505,True,follow_up_email,bob@writely.ai,2024-05-23,False,1
touch_2461c2a766b4,usr_03505,True,cold_email,bob@writely.ai,2024-05-26,False,2
touch_7a8ddc71b280,usr_03505,True,linkedin_dm,carol@writely.ai,2024-06-06,False,3
touch_26c052caa684,usr_03505,True,cold_email,bob@writely.ai,2024-06-07,False,4
touch_594cc516c9cb,usr_03884,True,follow_up_email,bob@writely.ai,2024-07-23,True,1
touch_7dca109df731,usr_03884,True,follow_up_email,alice@writely.ai,2024-07-25,False,2
touch_195bdeedd1c7,usr_03884,True,follow_up_email,bob@writely.ai,2024-07-29,False,3
touch_1cf82424a650,usr_02811,True,voicemail,bob@writely.ai,2025-03-08,False,1
touch_96a162730f68,usr_02811,True,voicemail,alice@writely.ai,2025-03-13,True,2
touch_e00c82e5aa2b,usr_02811,True,linkedin_inmail,alice@writely.ai,2025-03-12,False,3
touch_056e6e010a9f,usr_02811,True,linkedin_inmail,carol@writely.ai,2025-03-29,False,4
touch_bc11a9c02c07,usr_03095,True,voicemail,bob@writely.ai,2025-04-21,False,1
touch_230716b5b7bd,usr_03095,True,cold_email,bob@writely.ai,2025-04-25,False,2
touch_e759d0a1a5f7,usr_04040,True,linkedin_dm,alice@writely.ai,2025-03-07,False,1
touch_fc8ddf33c2ac,usr_04040,True,linkedin_inmail,alice@writely.ai,2025-03-11,False,2
touch_5fb4763e28ef,usr_04040,True,call,bob@writely.ai,2025-03-21,True,3
touch_e68e55a058ac,usr_04040,True,call,bob@writely.ai,2025-03-13,False,4
touch_c2feb46793ab,usr_02712,True,voicemail,bob@writely.ai,2024-04-12,False,1
touch_885b0b117b17,usr_02712,True,call,alice@writely.ai,2024-04-15,False,2
touch_06ad0e0dcf5d,usr_02712,True,call,carol@writely.ai,2024-04-16,False,3
touch_04ff36b7942c,usr_03785,True,linkedin_inmail,carol@writely.ai,2024-08-11,False,1
touch_009a599742a8,usr_03785,True,voicemail,alice@writely.ai,2024-08-17,False,2
touch_531a81a256d0,usr_03785,True,follow_up_email,bob@writely.ai,2024-08-21,True,3
touch_8eb841e5cccb,usr_03785,True,linkedin_inmail,bob@writely.ai,2024-09-01,False,4
touch_496082f68c3b,usr_03785,True,linkedin_inmail,carol@writely.ai,2024-08-27,True,5
touch_0762eab41a3e,usr_04373,True,linkedin_inmail,bob@writely.ai,2025-03-13,False,1
touch_425726ef9ac8,usr_04373,True,linkedin_inmail,bob@writely.ai,2025-03-18,False,2
touch_cb453d88dde4,usr_04373,True,follow_up_email,bob@writely.ai,2025-03-19,False,3
touch_b2d28d18e5ae,usr_04373,True,linkedin_inmail,carol@writely.ai,2025-03-19,False,4
touch_39ae44ceb8c4,usr_04373,True,voicemail,carol@writely.ai,2025-04-06,False,5
touch_0c3cdd3851e8,usr_00732,True,linkedin_inmail,bob@writely.ai,2025-05-20,False,1
