event_id,hs_contact_id,user_id,email_type,sent_at,opened,clicked,unsubscribed
em_8f798c5c8fb3,hs_c_d4f98148f1,usr_00823,newsletter,2024-05-25 00:00:00,True,False,False
em_321170278779,hs_c_658931fb27,usr_02259,reengagement,2024-10-09 00:00:00,False,False,False
em_956d9d1a6554,hs_c_658931fb27,usr_02259,newsletter,2024-12-30 00:00:00,False,False,False
em_6dac99957f47,hs_c_658931fb27,usr_02259,onboarding_day1,2024-10-26 00:00:00,True,False,False
em_c4c42b4640d0,hs_c_658931fb27,usr_02259,onboarding_day7,2024-09-08 00:00:00,True,False,False
em_763cb609d104,hs_c_658931fb27,usr_02259,newsletter,2024-09-27 00:00:00,False,False,False
em_5b27fe624354,hs_c_658931fb27,usr_02259,newsletter,2025-01-04 00:00:00,False,False,False
em_88bbb9f0ec34,hs_c_4451abfa1b,usr_02141,reengagement,2024-11-27 00:00:00,False,False,False
em_3d55691a20d9,hs_c_4451abfa1b,usr_02141,reengagement,2024-09-08 00:00:00,False,False,False
em_7a7c9ea35d90,hs_c_4451abfa1b,usr_02141,churn_winback,2024-11-24 00:00:00,True,False,False
em_e0d929b780a9,hs_c_4451abfa1b,usr_02141,onboarding_day3,2024-12-20 00:00:00,False,False,False
em_b0348c412016,hs_c_4451abfa1b,usr_02141,reengagement,2024-12-12 00:00:00,True,False,False
em_600e6e62d8f5,hs_c_4451abfa1b,usr_02141,onboarding_day1,2024-11-25 00:00:00,False,False,False
em_865e03f60d57,hs_c_096485b867,usr_01665,onboarding_day1,2024-09-22 00:00:00,False,False,False
em_bab28928db73,hs_c_ff60ed647f,usr_04721,onboarding_day1,2025-06-22 00:00:00,False,False,False
em_d564f1c521f5,hs_c_ff60ed647f,usr_04721,onboarding_day7,2025-06-03 00:00:00,False,False,False
em_61360fb53b79,hs_c_ff60ed647f,usr_04721,onboarding_day7,2025-06-30 00:00:00,False,False,False
em_dcd8254604ab,hs_c_ff60ed647f,usr_04721,onboarding_day1,2025-06-13 00:00:00,False,False,False
em_8ec6e521e437,hs_c_ff60ed647f,usr_04721,onboarding_day1,2025-06-14 00:00:00,False,False,False
em_b72e68e84aea,hs_c_c0c1d0ac8b,usr_01451,onboarding_day7,2024-07-14 00:00:00,True,False,False
em_9293b6615d5b,hs_c_a8c2f86c6a,usr_04747,newsletter,2025-06-20 00:00:00,False,False,False
em_da208968b454,hs_c_a8c2f86c6a,usr_04747,churn_winback,2025-06-22 00:00:00,False,False,False
em_a4b296d42c64,hs_c_a8c2f86c6a,usr_04747,onboarding_day3,2025-06-18 00:00:00,False,False,False
em_73a593b45122,hs_c_a8c2f86c6a,usr_04747,onboarding_day3,2025-06-06 00:00:00,False,False,True
em_fd88853ce2b2,hs_c_3a6f70c794,usr_01138,newsletter,2024-05-24 00:00:00,False,False,False
em_cf468b39f4a0,hs_c_3a6f70c794,usr_01138,reengagement,2024-05-27 00:00:00,True,False,False
em_7e1c7508bcb0,hs_c_3a6f70c794,usr_01138,churn_winback,2024-06-17 00:00:00,False,False,False
em_7272578549f4,hs_c_3a6f70c794,usr_01138,onboarding_day3,2024-05-30 00:00:00,True,False,False
em_2c0a6f952e09,hs_c_3a6f70c794,usr_01138,upgrade_nudge,2024-08-25 00:00:00,True,True,False
em_a1c8e71831a9,hs_c_3a6f70c794,usr_01138,onboarding_day1,2024-06-17 00:00:00,False,False,False
em_f4906e043028,hs_c_bd521a5194,usr_01866,feature_announcement,2024-08-28 00:00:00,False,False,False
em_f3f0b9122da4,hs_c_bd521a5194,usr_01866,churn_winback,2024-09-03 00:00:00,True,False,False
em_dd63ed2f27b5,hs_c_bd521a5194,usr_01866,reengagement,2024-09-22 00:00:00,True,False,False
em_7a3340920327,hs_c_bd521a5194,usr_01866,onboarding_day7,2024-10-17 00:00:00,False,False,False
em_f288b212ed77,hs_c_bd521a5194,usr_01866,upgrade_nudge,2024-10-30 00:00:00,True,False,False
em_17f9e8502cb6,hs_c_9a4c898b57,usr_02734,reengagement,2024-11-09 00:00:00,False,False,False
em_266c5cf90acc,hs_c_9a4c898b57,usr_02734,newsletter,2024-12-22 00:00:00,True,True,False
em_3003d251c8c1,hs_c_9a4c898b57,usr_02734,feature_announcement,2024-11-05 00:00:00,False,False,False
em_acd3508d2afa,hs_c_9a4c898b57,usr_02734,onboarding_day1,2024-11-28 00:00:00,False,False,False
em_a681d8cdec91,hs_c_9a4c898b57,usr_02734,newsletter,2024-11-06 00:00:00,False,False,False
em_16d3116ea0e1,hs_c_9a4c898b57,usr_02734,newsletter,2024-12-16 00:00:00,True,False,False
em_87da0f4a7ceb,hs_c_2896e7c690,usr_04855,reengagement,2025-06-18 00:00:00,False,False,False
em_76734b156d04,hs_c_2896e7c690,usr_04855,onboarding_day1,2025-06-29 00:00:00,True,False,False
em_593f6783765c,hs_c_2896e7c690,usr_04855,onboarding_day7,2025-06-28 00:00:00,False,False,False
em_892cf9a2bb40,hs_c_2896e7c690,usr_04855,onboarding_day3,2025-06-28 00:00:00,True,False,False
em_da4f0ac70b43,hs_c_2896e7c690,usr_04855,upgrade_nudge,2025-06-27 00:00:00,True,False,False
em_5fe583693a75,hs_c_ea0cc7cd5c,usr_01658,onboarding_day3,2024-10-16 00:00:00,True,True,False
em_0bbb3be3e1f9,hs_c_ea0cc7cd5c,usr_01658,onboarding_day7,2024-07-23 00:00:00,True,False,False
em_dc5f4bacc9a2,hs_c_ea0cc7cd5c,usr_01658,upgrade_nudge,2024-10-10 00:00:00,False,False,False
em_0042cf5c4296,hs_c_ea0cc7cd5c,usr_01658,onboarding_day1,2024-09-18 00:00:00,False,False,False
em_1239c4485c8f,hs_c_1ce6c14b35,usr_04018,onboarding_day3,2025-06-06 00:00:00,False,False,False
em_6a682e49c710,hs_c_1ce6c14b35,usr_04018,newsletter,2025-03-22 00:00:00,False,False,False
em_028005f4921d,hs_c_1ce6c14b35,usr_04018,newsletter,2025-05-24 00:00:00,False,False,False
em_381447dae765,hs_c_1ce6c14b35,usr_04018,onboarding_day1,2025-06-03 00:00:00,True,True,False
em_6677dff41f5a,hs_c_1ce6c14b35,usr_04018,newsletter,2025-05-18 00:00:00,False,False,False
em_72cb1fd3ad72,hs_c_dd1b242942,usr_01431,churn_winback,2024-07-22 00:00:00,True,False,False
em_5cce888f141e,hs_c_dd1b242942,usr_01431,reengagement,2024-08-01 00:00:00,True,True,False
em_89d5d99fbc2e,hs_c_dd1b242942,usr_01431,onboarding_day3,2024-08-16 00:00:00,False,False,False
em_f748f450cf45,hs_c_5cd0058abc,usr_01857,onboarding_day3,2024-08-12 00:00:00,True,False,False
em_ff82a9a07dc9,hs_c_5cd0058abc,usr_01857,onboarding_day3,2024-08-14 00:00:00,False,False,False
em_42183c0a59b5,hs_c_871ea8a325,usr_00914,feature_announcement,2024-04-19 00:00:00,True,False,False
em_e1f1611e1311,hs_c_871ea8a325,usr_00914,onboarding_day7,2024-05-14 00:00:00,False,False,False
em_41ea37473654,hs_c_871ea8a325,usr_00914,onboarding_day7,2024-05-29 00:00:00,False,False,False
em_2854ca043e2e,hs_c_1aac44edc9,usr_00532,onboarding_day1,2024-03-26 00:00:00,False,False,False
em_c8e3fb13f851,hs_c_1aac44edc9,usr_00532,newsletter,2024-04-07 00:00:00,True,True,False
em_54d856468d8f,hs_c_1aac44edc9,usr_00532,churn_winback,2024-06-16 00:00:00,False,False,False
em_63adeb5711cf,hs_c_1aac44edc9,usr_00532,feature_announcement,2024-03-27 00:00:00,False,False,False
em_30544ae37c1c,hs_c_1aac44edc9,usr_00532,onboarding_day3,2024-05-08 00:00:00,True,True,False
em_55389b7e529d,hs_c_d127388e15,usr_02498,feature_announcement,2024-11-30 00:00:00,False,False,False
em_1d5f7b4c36fc,hs_c_d127388e15,usr_02498,onboarding_day1,2025-01-28 00:00:00,False,False,False
em_e7e43f7c8d66,hs_c_d127388e15,usr_02498,upgrade_nudge,2024-12-16 00:00:00,False,False,False
em_3df1f71f4efa,hs_c_d127388e15,usr_02498,onboarding_day1,2024-12-14 00:00:00,False,False,False
em_792c1f4f8827,hs_c_8373a67084,usr_03485,onboarding_day3,2025-01-28 00:00:00,False,False,False
em_8988e593ff14,hs_c_8373a67084,usr_03485,churn_winback,2025-02-21 00:00:00,False,False,False
em_558858de0160,hs_c_c5cf842ef6,usr_00717,onboarding_day1,2024-04-23 00:00:00,False,False,False
em_3d3ddd512f22,hs_c_c5cf842ef6,usr_00717,upgrade_nudge,2024-04-22 00:00:00,False,False,False
em_f00275e2edfd,hs_c_c5cf842ef6,usr_00717,newsletter,2024-06-14 00:00:00,True,True,False
em_8239c632afed,hs_c_ea1db7b2c3,usr_02919,feature_announcement,2024-12-17 00:00:00,True,True,False
em_63d0cbeeb9a0,hs_c_ea1db7b2c3,usr_02919,onboarding_day1,2025-02-08 00:00:00,False,False,False
em_da617fcc6823,hs_c_a23b1a4149,usr_03161,upgrade_nudge,2025-02-18 00:00:00,False,False,False
em_f8dde5e0dcc3,hs_c_a23b1a4149,usr_03161,reengagement,2025-02-08 00:00:00,False,False,False
em_5fb70a6a0b58,hs_c_2309a6d856,usr_04940,upgrade_nudge,2025-06-25 00:00:00,False,False,False
em_b317a23214aa,hs_c_2309a6d856,usr_04940,onboarding_day7,2025-06-27 00:00:00,False,False,False
em_26c5e4f96529,hs_c_88f9298926,usr_04240,feature_announcement,2025-06-07 00:00:00,True,False,False
em_8ec52b06c66f,hs_c_88f9298926,usr_04240,feature_announcement,2025-05-26 00:00:00,True,False,False
em_64b9f5f40b32,hs_c_88f9298926,usr_04240,reengagement,2025-06-02 00:00:00,True,True,False
em_4cf382ec2383,hs_c_88f9298926,usr_04240,reengagement,2025-05-28 00:00:00,False,False,False
em_bd6253f9bc12,hs_c_60afd32065,usr_00472,onboarding_day1,2024-05-10 00:00:00,False,False,False
em_6730580c8096,hs_c_60afd32065,usr_00472,feature_announcement,2024-04-01 00:00:00,False,False,False
em_f98e36c40f9c,hs_c_60afd32065,usr_00472,reengagement,2024-05-15 00:00:00,False,False,False
em_c1ef5df13cca,hs_c_f5c196eb6c,usr_03315,onboarding_day3,2025-04-07 00:00:00,False,False,False
em_2dce1a774087,hs_c_f5c196eb6c,usr_03315,onboarding_day3,2025-04-20 00:00:00,False,False,False
em_ef92f64f8a2f,hs_c_f5c196eb6c,usr_03315,upgrade_nudge,2025-01-06 00:00:00,False,False,False
em_5e7246940e94,hs_c_f5c196eb6c,usr_03315,onboarding_day7,2025-04-17 00:00:00,False,False,False
em_d34914aae163,hs_c_f5c196eb6c,usr_03315,onboarding_day3,2025-04-16 00:00:00,False,False,False
em_49914a1cb258,hs_c_21dd729659,usr_00160,onboarding_day7,2024-05-16 00:00:00,False,False,False
em_37e6173b1f4a,hs_c_21dd729659,usr_00160,churn_winback,2024-02-03 00:00:00,False,False,False
em_11a7205a96b5,hs_c_21dd729659,usr_00160,upgrade_nudge,2024-04-18 00:00:00,True,True,False
em_c4df10d423a7,hs_c_21dd729659,usr_00160,onboarding_day7,2024-02-04 00:00:00,True,False,False
em_94a6f8fda997,hs_c_21dd729659,usr_00160,churn_winback,2024-02-04 00:00:00,True,True,False
em_185716a384a4,hs_c_21dd729659,usr_00160,churn_winback,2024-05-11 00:00:00,False,False,False
em_19a9736ab5f9,hs_c_4fdec8396d,usr_01996,feature_announcement,2024-09-27 00:00:00,True,False,False
em_2c7f6c52ac6c,hs_c_b10e5a60ee,usr_01788,newsletter,2024-11-11 00:00:00,True,False,False
em_4f9a8c57e41a,hs_c_b10e5a60ee,usr_01788,onboarding_day3,2024-09-02 00:00:00,False,False,False
em_4045215675cc,hs_c_b10e5a60ee,usr_01788,newsletter,2024-08-17 00:00:00,False,False,False
em_bcff7b0750da,hs_c_b10e5a60ee,usr_01788,upgrade_nudge,2024-11-11 00:00:00,False,False,False
em_adfe5f664fd8,hs_c_b10e5a60ee,usr_01788,newsletter,2024-08-17 00:00:00,False,False,False
em_5575a76ffa98,hs_c_d190fca6a5,usr_04611,newsletter,2025-06-28 00:00:00,False,False,False
em_285e6126c0c4,hs_c_d190fca6a5,usr_04611,onboarding_day7,2025-06-28 00:00:00,False,False,True
em_c9ea732d133d,hs_c_d190fca6a5,usr_04611,reengagement,2025-06-11 00:00:00,False,False,False
em_9258902acc80,hs_c_97496f42df,usr_00673,onboarding_day3,2024-04-05 00:00:00,False,False,False
em_b623e35bfcda,hs_c_97496f42df,usr_00673,onboarding_day1,2024-06-09 00:00:00,False,False,False
em_282481405857,hs_c_39b678a743,usr_02589,onboarding_day7,2024-11-06 00:00:00,False,False,False
em_4ad05bc8822f,hs_c_39b678a743,usr_02589,onboarding_day1,2024-11-11 00:00:00,False,False,False
em_20760f90daf4,hs_c_39b678a743,usr_02589,onboarding_day7,2025-01-07 00:00:00,False,False,False
em_95061c8c1449,hs_c_39b678a743,usr_02589,reengagement,2025-02-07 00:00:00,False,False,False
em_e965036fe470,hs_c_a517baf490,usr_00666,onboarding_day1,2024-03-18 00:00:00,True,False,False
em_5f23935e64eb,hs_c_a517baf490,usr_00666,onboarding_day7,2024-04-22 00:00:00,True,False,False
em_8fb00f1470ca,hs_c_a517baf490,usr_00666,reengagement,2024-05-17 00:00:00,True,False,False
em_85157ee61032,hs_c_a517baf490,usr_00666,churn_winback,2024-04-14 00:00:00,False,False,False
em_7d1ffd1b5a32,hs_c_af0c5fac24,usr_01577,churn_winback,2024-08-31 00:00:00,False,False,False
em_063bac882d98,hs_c_af0c5fac24,usr_01577,upgrade_nudge,2024-07-04 00:00:00,False,False,False
em_b7414a2533a6,hs_c_af0c5fac24,usr_01577,newsletter,2024-10-22 00:00:00,False,False,False
em_cb0cb30d9d2d,hs_c_c44ac13ab8,usr_02455,upgrade_nudge,2024-12-25 00:00:00,True,False,False
em_af77dd8b2c6c,hs_c_9ed193ec61,usr_03217,onboarding_day7,2025-04-19 00:00:00,False,False,False
em_6d4b4259eb6d,hs_c_9ed193ec61,usr_03217,onboarding_day3,2024-12-26 00:00:00,True,False,False
em_354704abed8e,hs_c_9ed193ec61,usr_03217,feature_announcement,2025-03-04 00:00:00,False,False,False
em_30acfd3acb66,hs_c_9ed193ec61,usr_03217,onboarding_day1,2025-03-25 00:00:00,False,False,False
em_a2390c4205a5,hs_c_d292858bd5,usr_00065,onboarding_day7,2024-02-21 00:00:00,False,False,False
em_9aee6d39611c,hs_c_d292858bd5,usr_00065,feature_announcement,2024-02-03 00:00:00,False,False,False
em_b00525fe094b,hs_c_32449e4f3b,usr_04914,upgrade_nudge,2025-06-28 00:00:00,False,False,False
em_b925d944f487,hs_c_32449e4f3b,usr_04914,reengagement,2025-06-27 00:00:00,True,True,False
em_e32a4fe5c01b,hs_c_32449e4f3b,usr_04914,churn_winback,2025-06-27 00:00:00,True,True,False
em_f74b0cf1feaa,hs_c_32449e4f3b,usr_04914,feature_announcement,2025-06-28 00:00:00,False,False,False
em_c860e3da6354,hs_c_32449e4f3b,usr_04914,upgrade_nudge,2025-06-30 00:00:00,True,False,False
em_16e41d685ca4,hs_c_0fb9dd9b0a,usr_00227,onboarding_day1,2024-01-31 00:00:00,False,False,False
em_8f4ec727f40d,hs_c_0fb9dd9b0a,usr_00227,newsletter,2024-02-24 00:00:00,True,False,False
em_910bc685dbf4,hs_c_0fb9dd9b0a,usr_00227,onboarding_day3,2024-05-02 00:00:00,False,False,False
em_1a02818fe782,hs_c_0fb9dd9b0a,usr_00227,reengagement,2024-03-16 00:00:00,False,False,False
em_f4ee05064ccb,hs_c_0fb9dd9b0a,usr_00227,onboarding_day3,2024-05-14 00:00:00,True,False,False
em_7dec5433b521,hs_c_0fb9dd9b0a,usr_00227,reengagement,2024-05-07 00:00:00,False,False,False
em_86382e49d677,hs_c_1e37d8f06e,usr_04268,upgrade_nudge,2025-04-19 00:00:00,False,False,False
em_732dce5b4492,hs_c_1e37d8f06e,usr_04268,churn_winback,2025-06-28 00:00:00,False,False,False
em_85be831a925f,hs_c_1e37d8f06e,usr_04268,onboarding_day1,2025-06-15 00:00:00,False,False,False
em_8dce412b252d,hs_c_6b65fcd69d,usr_00420,upgrade_nudge,2024-04-26 00:00:00,False,False,False
em_e38eff913583,hs_c_6b65fcd69d,usr_00420,reengagement,2024-03-22 00:00:00,True,False,False
em_5ccb4f47dd36,hs_c_6b65fcd69d,usr_00420,newsletter,2024-04-24 00:00:00,False,False,False
em_f81392024bc0,hs_c_6b65fcd69d,usr_00420,onboarding_day7,2024-03-16 00:00:00,False,False,False
em_1f12684a56d1,hs_c_e42f0ff80b,usr_01519,newsletter,2024-08-28 00:00:00,False,False,False
em_4e82d23a56ee,hs_c_e42f0ff80b,usr_01519,onboarding_day1,2024-07-26 00:00:00,True,False,False
em_7a89c5459afc,hs_c_e42f0ff80b,usr_01519,upgrade_nudge,2024-09-17 00:00:00,False,False,False
em_51cc48ede10d,hs_c_25f00f4eed,usr_04840,churn_winback,2025-06-17 00:00:00,False,False,False
em_981f77cca051,hs_c_25f00f4eed,usr_04840,onboarding_day1,2025-06-24 00:00:00,True,False,False
em_67e9314a7a6f,hs_c_d193551452,usr_03923,onboarding_day3,2025-06-08 00:00:00,False,False,False
em_3f5ecdec4279,hs_c_d193551452,usr_03923,newsletter,2025-05-13 00:00:00,False,False,False
em_3464a931ba61,hs_c_d193551452,usr_03923,onboarding_day3,2025-05-30 00:00:00,False,False,False
em_a3ae304e738b,hs_c_226cc5858c,usr_04514,feature_announcement,2025-05-19 00:00:00,False,False,False
em_c9869d6cc650,hs_c_226cc5858c,usr_04514,upgrade_nudge,2025-06-09 00:00:00,False,False,False
em_91c3e654b937,hs_c_c9b0ad2de5,usr_03154,newsletter,2025-01-16 00:00:00,False,False,False
em_b06cec50e478,hs_c_c9b0ad2de5,usr_03154,feature_announcement,2025-02-21 00:00:00,False,False,False
em_6eb5875223ac,hs_c_c9b0ad2de5,usr_03154,churn_winback,2024-12-24 00:00:00,True,False,False
em_8f7e1222af5c,hs_c_c9b0ad2de5,usr_03154,feature_announcement,2025-03-21 00:00:00,True,False,False
em_fb0a5e0ece11,hs_c_ba0543aec6,usr_03714,onboarding_day7,2025-04-11 00:00:00,True,False,False
em_213d9dd73418,hs_c_ba0543aec6,usr_03714,churn_winback,2025-05-03 00:00:00,True,False,False
em_798aa3e3b37c,hs_c_ba0543aec6,usr_03714,onboarding_day3,2025-05-06 00:00:00,True,False,False
em_a9fba86adf72,hs_c_ba0543aec6,usr_03714,newsletter,2025-05-24 00:00:00,False,False,False
em_3eedb6cb3106,hs_c_8b25f005ce,usr_02872,upgrade_nudge,2024-12-15 00:00:00,False,False,False
em_fb3442571465,hs_c_8b25f005ce,usr_02872,upgrade_nudge,2025-01-17 00:00:00,True,True,False
em_b9487a0c3a48,hs_c_f5b487150d,usr_01222,onboarding_day1,2024-06-23 00:00:00,False,False,False
em_07e549796622,hs_c_f5b487150d,usr_01222,onboarding_day3,2024-07-28 00:00:00,False,False,False
em_4d56ab2cecfa,hs_c_f5b487150d,usr_01222,upgrade_nudge,2024-06-29 00:00:00,False,False,False
em_00981abd17e9,hs_c_f5b487150d,usr_01222,onboarding_day1,2024-06-22 00:00:00,True,True,False
em_3689a7f5efb9,hs_c_f5b487150d,usr_01222,onboarding_day7,2024-06-09 00:00:00,False,False,False
em_f9d531863436,hs_c_f5b487150d,usr_01222,onboarding_day1,2024-06-30 00:00:00,False,False,False
em_42e83943a9bc,hs_c_1bb863e899,usr_00898,onboarding_day7,2024-06-24 00:00:00,False,False,False
em_a5a6092b3260,hs_c_1bb863e899,usr_00898,upgrade_nudge,2024-07-22 00:00:00,False,False,False
em_ff1c86bc9a1e,hs_c_695a36d9ac,usr_04101,onboarding_day3,2025-04-26 00:00:00,False,False,False
em_b028fa349f1a,hs_c_695a36d9ac,usr_04101,onboarding_day7,2025-05-19 00:00:00,False,False,False
em_4177ebdd8e00,hs_c_695a36d9ac,usr_04101,newsletter,2025-05-02 00:00:00,False,False,False
em_7455021d4034,hs_c_695a36d9ac,usr_04101,churn_winback,2025-06-16 00:00:00,False,False,False
em_89f62d535ddc,hs_c_695a36d9ac,usr_04101,onboarding_day3,2025-06-04 00:00:00,False,False,False
em_6db1d79c41f1,hs_c_95e7afeca9,usr_03390,newsletter,2025-02-01 00:00:00,True,False,False
em_8938e4ad5e0d,hs_c_95e7afeca9,usr_03390,onboarding_day7,2025-04-23 00:00:00,True,False,False
em_9e554fb38883,hs_c_524fa372a7,usr_02761,onboarding_day3,2024-12-21 00:00:00,False,False,False
em_a20bc3b4d24e,hs_c_524fa372a7,usr_02761,onboarding_day7,2024-12-11 00:00:00,False,False,False
em_3cc28965aef3,hs_c_524fa372a7,usr_02761,onboarding_day1,2024-12-18 00:00:00,True,True,False
em_2f02f2bdf4cc,hs_c_524fa372a7,usr_02761,onboarding_day3,2024-11-11 00:00:00,True,False,False
em_b822f62c6e40,hs_c_524fa372a7,usr_02761,onboarding_day3,2025-01-05 00:00:00,False,False,False
em_67b74ab2a42f,hs_c_524fa372a7,usr_02761,upgrade_nudge,2025-01-31 00:00:00,False,False,False
em_7c05f6b9d466,hs_c_23bbbc9593,usr_00831,feature_announcement,2024-05-07 00:00:00,False,False,False
em_c88d063a875a,hs_c_23bbbc9593,usr_00831,upgrade_nudge,2024-04-20 00:00:00,False,False,False
em_dfcdedc56885,hs_c_cb42792cab,usr_00019,churn_winback,2024-04-08 00:00:00,False,False,False
em_66d1b4e9d3d6,hs_c_41205988bb,usr_03518,feature_announcement,2025-02-14 00:00:00,False,False,False
em_dd712b2842ba,hs_c_41205988bb,usr_03518,newsletter,2025-03-24 00:00:00,False,False,False
em_047db8374977,hs_c_41205988bb,usr_03518,onboarding_day3,2025-05-09 00:00:00,True,False,False
em_a73437783c49,hs_c_41205988bb,usr_03518,reengagement,2025-05-15 00:00:00,True,True,False
em_bdfa8b1beaed,hs_c_b87cac7149,usr_01692,onboarding_day1,2024-07-18 00:00:00,True,True,False
em_c5394124020b,hs_c_b87cac7149,usr_01692,onboarding_day3,2024-07-25 00:00:00,True,False,False
em_1a437de6abb3,hs_c_aa445d3ddb,usr_03702,reengagement,2025-04-03 00:00:00,False,False,False
em_2ba12701a182,hs_c_aa445d3ddb,usr_03702,feature_announcement,2025-04-18 00:00:00,True,True,False
em_7a5b90d63bf7,hs_c_aa445d3ddb,usr_03702,reengagement,2025-05-12 00:00:00,True,False,False
em_8e2a6b57e77b,hs_c_aa445d3ddb,usr_03702,feature_announcement,2025-02-25 00:00:00,False,False,False
em_8570db242b4a,hs_c_aa445d3ddb,usr_03702,onboarding_day7,2025-03-27 00:00:00,True,False,False
em_f3218a498401,hs_c_aa445d3ddb,usr_03702,upgrade_nudge,2025-04-19 00:00:00,False,False,False
em_d1acf4d589e6,hs_c_a5c5769dbb,usr_00061,upgrade_nudge,2024-03-29 00:00:00,True,False,False
em_33e029c45ee5,hs_c_a5c5769dbb,usr_00061,onboarding_day1,2024-03-05 00:00:00,False,False,False
em_fb28c3b323d6,hs_c_afe655c25c,usr_00474,feature_announcement,2024-06-10 00:00:00,False,False,False
em_d93a4e05a531,hs_c_afe655c25c,usr_00474,onboarding_day3,2024-04-12 00:00:00,False,False,False
em_0f9de3a788bc,hs_c_afe655c25c,usr_00474,onboarding_day3,2024-03-13 00:00:00,True,False,False
em_e773b041d405,hs_c_afe655c25c,usr_00474,reengagement,2024-03-13 00:00:00,False,False,False
em_82dec07eb43c,hs_c_afe655c25c,usr_00474,upgrade_nudge,2024-03-31 00:00:00,False,False,False
em_4af184239e53,hs_c_a6f7933399,usr_02043,onboarding_day3,2024-10-17 00:00:00,True,True,False
em_802f3f52b423,hs_c_a6f7933399,usr_02043,onboarding_day1,2024-12-07 00:00:00,False,False,False
em_9c2e8ef4baf6,hs_c_a6f7933399,usr_02043,onboarding_day3,2024-11-22 00:00:00,False,False,False
em_095287dcd25e,hs_c_a6f7933399,usr_02043,onboarding_day3,2024-09-10 00:00:00,False,False,False
em_cd34ab999374,hs_c_a6f7933399,usr_02043,onboarding_day1,2024-10-06 00:00:00,True,False,False
em_3ba7f3167c72,hs_c_6ff71505a2,usr_01128,onboarding_day7,2024-05-10 00:00:00,False,False,False
em_b75d02a626ff,hs_c_7e935f8b72,usr_04259,churn_winback,2025-06-14 00:00:00,True,False,False
em_9734892d8dfc,hs_c_7e935f8b72,usr_04259,upgrade_nudge,2025-04-18 00:00:00,True,False,False
em_ea21148b4275,hs_c_7e935f8b72,usr_04259,upgrade_nudge,2025-05-14 00:00:00,False,False,False
em_33b17dd96a77,hs_c_7e935f8b72,usr_04259,reengagement,2025-05-23 00:00:00,False,False,False
em_7f1d38f60c65,hs_c_efff578bfc,usr_01935,feature_announcement,2024-10-18 00:00:00,True,False,False
em_a6f050594786,hs_c_efff578bfc,usr_01935,reengagement,2024-10-07 00:00:00,True,False,False
em_cdf5a03bdf5d,hs_c_efff578bfc,usr_01935,newsletter,2024-09-12 00:00:00,False,False,False
em_1ad8c61e7bb0,hs_c_5d5a289256,usr_01208,newsletter,2024-06-01 00:00:00,False,False,False
em_ed6a86ec3529,hs_c_5d5a289256,usr_01208,onboarding_day3,2024-06-11 00:00:00,True,False,False
em_434b081f7194,hs_c_f32cd674d7,usr_02536,onboarding_day1,2024-12-24 00:00:00,False,False,False
em_c81eb3cdea46,hs_c_f32cd674d7,usr_02536,onboarding_day7,2024-11-03 00:00:00,False,False,False
em_4590f1f87b95,hs_c_f32cd674d7,usr_02536,newsletter,2024-11-10 00:00:00,True,False,False
em_1e37b3ecdda1,hs_c_f32cd674d7,usr_02536,onboarding_day1,2025-01-21 00:00:00,True,True,False
em_e2799e4efbbc,hs_c_f32cd674d7,usr_02536,onboarding_day3,2025-02-02 00:00:00,False,False,False
em_52f10a783666,hs_c_a41b5e4247,usr_00341,churn_winback,2024-04-21 00:00:00,True,True,False
em_74f18eef91f7,hs_c_a41b5e4247,usr_00341,onboarding_day7,2024-03-09 00:00:00,False,False,False
em_d32eb7b7967b,hs_c_e8f8ef0636,usr_00193,onboarding_day7,2024-02-08 00:00:00,False,False,False
em_637d718d833b,hs_c_e8f8ef0636,usr_00193,newsletter,2024-05-16 00:00:00,False,False,False
em_2aab0ef5012a,hs_c_e8f8ef0636,usr_00193,onboarding_day1,2024-05-18 00:00:00,False,False,False
em_b8bcfc6b52e2,hs_c_e8f8ef0636,usr_00193,churn_winback,2024-05-02 00:00:00,False,False,False
em_f701771b7e4a,hs_c_1b250225a3,usr_02222,reengagement,2024-09-18 00:00:00,False,False,False
em_d017a0501c1a,hs_c_1b250225a3,usr_02222,feature_announcement,2024-11-12 00:00:00,True,False,False
em_ca0c49f5c226,hs_c_1b250225a3,usr_02222,reengagement,2024-11-17 00:00:00,True,False,False
em_ed0c167a7aad,hs_c_1b250225a3,usr_02222,newsletter,2024-12-03 00:00:00,True,False,False
em_4eb81d6149f0,hs_c_1b250225a3,usr_02222,churn_winback,2024-10-18 00:00:00,False,False,False
em_0221aa8d9375,hs_c_808ffaed18,usr_02006,feature_announcement,2024-11-13 00:00:00,False,False,False
em_6a53f464c9b9,hs_c_808ffaed18,usr_02006,churn_winback,2024-12-05 00:00:00,False,False,False
em_6d4304f5d1eb,hs_c_808ffaed18,usr_02006,reengagement,2024-12-08 00:00:00,False,False,False
em_dd92b6bfe5c6,hs_c_08c1e3403c,usr_00040,onboarding_day7,2024-04-28 00:00:00,False,False,False
em_06370476a03b,hs_c_08c1e3403c,usr_00040,reengagement,2024-04-25 00:00:00,False,False,False
em_a80d128d47b0,hs_c_08c1e3403c,usr_00040,onboarding_day1,2024-02-29 00:00:00,False,False,False
em_4f9571f06dfa,hs_c_08c1e3403c,usr_00040,upgrade_nudge,2024-03-02 00:00:00,True,False,False
